,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
968,109,TUBB8B,"['TUBA4A', 'TUBA1C']",0.02040816326530612,0.010253916969668063,7,2,98
969,109,FOS,"['TSC22D3', 'JUN']",0.02040816326530612,0.0974208090387962,23,2,98
970,109,DNAJA1,"['HSPA8', 'DNAJA1', 'NUDC']",0.030612244897959183,0.0017163378819432624,11,3,98
971,109,CCT2,"['TCP1', 'CCT5']",0.02040816326530612,0.010253916969668063,7,2,98
972,109,SREBF2,"['INSIG2', 'BHLHE40']",0.02040816326530612,0.02529060818061739,11,2,98
973,109,DDX46,"['SNRPB2', 'CYCS', 'ALYREF']",0.030612244897959183,0.02817009500249722,29,3,98
974,109,TUBB8,"['TUBA1B', 'TUBA4A', 'TUBA1C']",0.030612244897959183,0.0006126702920780617,8,3,98
975,109,HSP90AA1,"['HSP90AA1', 'AHSA1']",0.02040816326530612,0.05122170732073169,16,2,98
976,109,CNOT8,"['CNOT8', 'NUDC']",0.02040816326530612,0.04548861716822296,15,2,98
977,109,HSPA4,"['HSPA8', 'HSP90AA1']",0.02040816326530612,0.02529060818061739,11,2,98
978,109,TUBA1C,"['TUBB4B', 'TUBA1C']",0.02040816326530612,0.029898660449475735,12,2,98
979,109,FKBP5,"['EGLN1', 'HSP90AA1']",0.02040816326530612,0.010253916969668063,7,2,98
980,109,PSMA8,"['PSMA5', 'NUDC']",0.02040816326530612,0.04548861716822296,15,2,98
981,109,TUBB4B,"['TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.04081632653061224,1.7359353953835823e-05,8,4,98
982,109,DNAJA2,"['HSPA8', 'DNAJA1', 'NUDC']",0.030612244897959183,0.0012694028647608421,10,3,98
983,109,HSPH1,"['HSPA8', 'HSP90AA1']",0.02040816326530612,0.021004377217222096,10,2,98
984,109,PPP5C,"['HSP90AA1', 'DNAJA1']",0.02040816326530612,0.017057382346729842,9,2,98
985,109,TUBB6,"['TUBA1B', 'TUBA4A', 'TUBA1C']",0.030612244897959183,0.00090365816633685,9,3,98
986,109,TUBB2A,"['TUBA1B', 'TUBA4A', 'TUBA1C']",0.030612244897959183,0.0006126702920780617,8,3,98
987,109,TUBB4A,"['TUBA1B', 'TUBA4A', 'TUBA1C']",0.030612244897959183,0.00090365816633685,9,3,98
988,109,TCP1,"['TCP1', 'CCT5']",0.02040816326530612,0.04548861716822296,15,2,98
989,109,FOXRED1,"['TOMM22', 'TIMM23']",0.02040816326530612,0.021004377217222096,10,2,98
