,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
1081,54,IST1,"['IST1', 'CHMP1A']",0.046511627906976744,0.0049962558430446434,5,2,43
1082,54,WASF2,"['BRK1', 'ABI3']",0.046511627906976744,0.010187277117064,7,2,43
1083,54,WASF3,"['BRK1', 'ABI3']",0.046511627906976744,0.0049962558430446434,5,2,43
1084,54,CHMP1B,"['IST1', 'CHMP1A']",0.046511627906976744,0.010187277117064,7,2,43
1085,54,ABI3,"['BRK1', 'ABI3']",0.046511627906976744,0.010187277117064,7,2,43
1086,54,MDM2,"['CASP3', 'EZH2']",0.046511627906976744,0.11207587496927138,25,2,43
1087,54,WASF1,"['BRK1', 'ABI3']",0.046511627906976744,0.010187277117064,7,2,43
1088,54,BRK1,"['BRK1', 'ABI3']",0.046511627906976744,0.03465382511397934,13,2,43
1089,54,CHMP1A,"['IST1', 'CHMP1A']",0.046511627906976744,0.0015438682320812313,3,2,43
1090,106,HSP90AB1,"['CHORDC1', 'DNAAF10']",0.02857142857142857,0.19956720907550496,22,2,70
1091,106,EXOC2,"['EXOC1', 'EXOC7']",0.02857142857142857,0.03375942701674154,8,2,70
1092,106,EGFR,"['ITGB2', 'WDR44']",0.02857142857142857,0.8972172799205371,99,2,70
1093,106,EXT2,"['EXT1', 'EXT2']",0.02857142857142857,0.0013968661611341512,2,2,70
1094,106,EXOC1,"['EXOC1', 'EXOC7']",0.02857142857142857,0.03375942701674154,8,2,70
1095,106,EXOC8,"['EXOC1', 'EXOC7']",0.02857142857142857,0.051687691961878,10,2,70
1096,106,SYAP1,"['TIPARP', 'DIS3']",0.02857142857142857,0.01898950478627539,6,2,70
1097,106,E2F5,"['E2F1', 'TP73']",0.02857142857142857,0.051687691961878,10,2,70
1098,106,CREB3L4,"['BATF', 'CREB3L2']",0.02857142857142857,0.03375942701674154,8,2,70
1099,106,BAP1,"['ASXL1', 'DNAAF10']",0.02857142857142857,0.051687691961878,10,2,70
1100,106,FLNA,"['ASXL1', 'TP73']",0.02857142857142857,0.08335082738309421,13,2,70
1101,106,EXOC7,"['EXOC1', 'EXOC7']",0.02857142857142857,0.042363599672958704,9,2,70
1102,106,CREB3L3,"['BATF', 'CREB3L2']",0.02857142857142857,0.061666990735964565,11,2,70
1103,106,EXT1,"['EXT1', 'EXT2']",0.02857142857142857,0.004088352090553021,3,2,70
1104,106,FOS,"['BCL3', 'BATF']",0.02857142857142857,0.21355188508254952,23,2,70
1105,106,SEC61B,"['SEC62', 'TMEM131']",0.02857142857142857,0.6220622622318416,55,2,70
1106,8,DPH3,"['DPH6', 'DPH1']",0.2857142857142857,0.00012081392907501856,5,2,7
