,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
18,41,complex 1634,"['SSR3', 'SEC61G']",0.02040816326530612,0.0005266554354874238,2,2,98
19,41,complex 2146,"['SPCS3', 'HSPA13']",0.02040816326530612,0.0005266554354874238,2,2,98
20,41,complex 2873,"['SSR3', 'SSR2']",0.02040816326530612,0.0005266554354874238,2,2,98
21,41,complex 5102,"['SEC61G', 'SEC61A1']",0.02040816326530612,0.0005266554354874238,2,2,98
22,41,complex 6730,"['SSR4', 'SSR2']",0.02040816326530612,0.0005266554354874238,2,2,98
23,41,complex 11313,"['COPG1', 'ARFGAP3']",0.02040816326530612,0.0005266554354874238,2,2,98
24,41,complex 11813,"['BATF', 'JUNB']",0.02040816326530612,0.0005266554354874238,2,2,98
25,41,complex 12254,"['DNAJC3', 'HSPA5']",0.02040816326530612,0.0005266554354874238,2,2,98
26,41,complex 12400,"['STT3A', 'MLEC']",0.02040816326530612,0.0005266554354874238,2,2,98
27,41,complex 12927,"['SSR3', 'SSR4']",0.02040816326530612,0.0005266554354874238,2,2,98
28,41,complex 14198,"['HSP90B1', 'MZB1']",0.02040816326530612,0.0005266554354874238,2,2,98
29,41,complex 17422,"['SEC61G', 'RPN1']",0.02040816326530612,0.0005266554354874238,2,2,98
30,41,complex 17846,"['RPN1', 'STT3A']",0.02040816326530612,0.0005266554354874238,2,2,98
31,41,complex 18211,"['SSR4', 'SSR1']",0.02040816326530612,0.0005266554354874238,2,2,98
32,41,complex 18386,"['MAGT1', 'STT3A']",0.02040816326530612,0.0005266554354874238,2,2,98
33,41,complex 21866,"['SSR2', 'SSR1']",0.02040816326530612,0.0005266554354874238,2,2,98
34,41,complex 23091,"['SPCS3', 'SEC11C']",0.02040816326530612,0.0005266554354874238,2,2,98
35,41,complex 24384,"['GIT1', 'GRK2']",0.02040816326530612,0.0005266554354874238,2,2,98
36,41,complex 25038,"['RPN1', 'MLEC']",0.02040816326530612,0.0005266554354874238,2,2,98
37,41,complex 26292,"['SEC61G', 'SSR2']",0.02040816326530612,0.0005266554354874238,2,2,98
38,41,complex 26969,"['OSTC', 'STT3A']",0.02040816326530612,0.0005266554354874238,2,2,98
39,41,complex 27822,"['SEC61G', 'TRAM1']",0.02040816326530612,0.0005266554354874238,2,2,98
40,77,complex 1446,"['GIMAP4', 'GIMAP5']",0.02040816326530612,0.0005266554354874238,2,2,98
41,77,complex 4556,"['TCP1', 'CCT6A']",0.02040816326530612,0.0005266554354874238,2,2,98
42,77,complex 4743,"['TANK', 'IKBKE']",0.02040816326530612,0.0005266554354874238,2,2,98
43,77,complex 8123,"['BRIX1', 'EBNA1BP2']",0.02040816326530612,0.0005266554354874238,2,2,98
44,77,complex 10327,"['NOP16', 'BRIX1']",0.02040816326530612,0.0005266554354874238,2,2,98
45,77,complex 11913,"['MAL', 'EVI2A']",0.02040816326530612,0.0005266554354874238,2,2,98
46,77,complex 15595,"['TOMM5', 'TOMM22']",0.02040816326530612,0.0005266554354874238,2,2,98
47,77,complex 22967,"['PTPRC', 'LGALS1']",0.02040816326530612,0.0005266554354874238,2,2,98
48,77,complex 23038,"['GAR1', 'LYAR']",0.02040816326530612,0.0005266554354874238,2,2,98
49,77,complex 25595,"['TCP1', 'CCT4']",0.02040816326530612,0.0005266554354874238,2,2,98
50,77,complex 25804,"['DKC1', 'LYAR']",0.02040816326530612,0.0005266554354874238,2,2,98
51,77,complex 27667,"['DKC1', 'GAR1']",0.02040816326530612,0.0005266554354874238,2,2,98
52,-1,complex 4556,"['TCP1', 'CCT6A']",0.02040816326530612,0.0005266554354874238,2,2,98
53,-1,complex 6977,"['NBR1', 'SQSTM1']",0.02040816326530612,0.0005266554354874238,2,2,98
54,-1,complex 8638,"['HSPE1', 'HSPD1']",0.02040816326530612,0.0005266554354874238,2,2,98
55,-1,complex 8670,"['CCT5', 'CCT4']",0.02040816326530612,0.0005266554354874238,2,2,98
56,-1,complex 10197,"['TUBB', 'TUBA1B']",0.02040816326530612,0.0005266554354874238,2,2,98
57,-1,complex 22914,"['JMJD1C', 'YPEL5']",0.02040816326530612,0.0005266554354874238,2,2,98
58,-1,complex 23120,"['TCP1', 'CCT5']",0.02040816326530612,0.0005266554354874238,2,2,98
59,-1,complex 24647,"['WDR26', 'YPEL5']",0.02040816326530612,0.0005266554354874238,2,2,98
60,-1,complex 25595,"['TCP1', 'CCT4']",0.02040816326530612,0.0005266554354874238,2,2,98
61,-1,complex 25804,"['DKC1', 'LYAR']",0.02040816326530612,0.0005266554354874238,2,2,98
62,16,complex 1446,"['GIMAP4', 'GIMAP5']",0.02040816326530612,0.0005266554354874238,2,2,98
63,16,complex 17449,"['CHCHD2', 'MIF4GD']",0.02040816326530612,0.0005266554354874238,2,2,98
64,16,complex 21633,"['TP53', 'ATF7IP']",0.02040816326530612,0.0005266554354874238,2,2,98
65,99,complex 4556,"['TCP1', 'CCT6A']",0.02040816326530612,0.0005266554354874238,2,2,98
66,99,complex 5558,"['TCP1', 'CCT8']",0.02040816326530612,0.0005266554354874238,2,2,98
67,99,complex 5916,"['NME1', 'NME2']",0.02040816326530612,0.0005266554354874238,2,2,98
68,99,complex 8638,"['HSPE1', 'HSPD1']",0.02040816326530612,0.0005266554354874238,2,2,98
69,99,complex 8670,"['CCT5', 'CCT4']",0.02040816326530612,0.0005266554354874238,2,2,98
70,99,complex 17532,"['CCT5', 'CCT8']",0.02040816326530612,0.0005266554354874238,2,2,98
71,99,complex 23120,"['TCP1', 'CCT5']",0.02040816326530612,0.0005266554354874238,2,2,98
72,99,complex 24220,"['CCT6A', 'CCT8']",0.02040816326530612,0.0005266554354874238,2,2,98
73,99,complex 25595,"['TCP1', 'CCT4']",0.02040816326530612,0.0005266554354874238,2,2,98
74,99,complex 25804,"['DKC1', 'LYAR']",0.02040816326530612,0.0005266554354874238,2,2,98
75,99,complex 28646,"['ITM2A', 'CD53']",0.02040816326530612,0.0005266554354874238,2,2,98
76,60,complex 3809,"['RRP1', 'MAK16']",0.02040816326530612,0.0005266554354874238,2,2,98
77,60,complex 5439,"['RRP1B', 'MAK16']",0.02040816326530612,0.0005266554354874238,2,2,98
78,60,complex 10475,"['ARPC2', 'ACTR3']",0.02040816326530612,0.0005266554354874238,2,2,98
79,60,complex 12257,"['PPP1CA', 'RRP1B']",0.02040816326530612,0.0005266554354874238,2,2,98
80,60,complex 12468,"['NCLN', 'TMEM147']",0.02040816326530612,0.0005266554354874238,2,2,98
81,60,complex 15226,"['MYL12A', 'PRKACA']",0.02040816326530612,0.0005266554354874238,2,2,98
82,60,complex 20515,"['ARPC1B', 'ARPC5']",0.02040816326530612,0.0005266554354874238,2,2,98
83,60,complex 22290,"['ARL6IP6', 'SUN2']",0.02040816326530612,0.0005266554354874238,2,2,98
84,60,complex 22815,"['RRP9', 'SNU13']",0.02040816326530612,0.0005266554354874238,2,2,98
85,60,complex 24384,"['GIT1', 'GRK2']",0.02040816326530612,0.0005266554354874238,2,2,98
86,15,complex 4808,"['UBE2D3', 'MARCHF7']",0.02040816326530612,0.0005266554354874238,2,2,98
87,15,complex 7779,"['UBE2D3', 'ARIH2']",0.02040816326530612,0.0005266554354874238,2,2,98
88,15,complex 9138,"['ARPC4', 'ARPC5L']",0.02040816326530612,0.0005266554354874238,2,2,98
89,15,complex 12017,"['DDX39A', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
90,15,complex 15072,"['SRSF3', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
91,15,complex 22016,"['RBMX', 'OGT']",0.02040816326530612,0.0005266554354874238,2,2,98
92,88,complex 5400,"['CCNA2', 'CDK1']",0.02040816326530612,0.0005266554354874238,2,2,98
93,88,complex 6054,"['SMC2', 'SMC4']",0.02040816326530612,0.0005266554354874238,2,2,98
94,88,complex 10197,"['TUBB', 'TUBA1B']",0.02040816326530612,0.0005266554354874238,2,2,98
95,88,complex 11015,"['PHF19', 'JARID2']",0.02040816326530612,0.0005266554354874238,2,2,98
96,88,complex 13886,"['SMC4', 'NCAPG2']",0.02040816326530612,0.0005266554354874238,2,2,98
97,88,complex 14923,"['TUBB', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
98,88,complex 17280,"['CCNA2', 'BUB1']",0.02040816326530612,0.0005266554354874238,2,2,98
99,88,complex 25000,"['CDK1', 'CKS1B']",0.02040816326530612,0.0005266554354874238,2,2,98
100,88,complex 27315,"['TUBA1B', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
101,68,complex 190,"['RHOF', 'ARHGDIB']",0.02040816326530612,0.0005266554354874238,2,2,98
102,68,complex 782,"['SLC3A2', 'SLC7A11']",0.02040816326530612,0.0005266554354874238,2,2,98
103,68,complex 1779,"['ZWINT', 'SPC24']",0.02040816326530612,0.0005266554354874238,2,2,98
104,68,complex 3387,"['HSPA1B', 'HSPH1']",0.02040816326530612,0.0005266554354874238,2,2,98
105,68,complex 14787,"['CEBPG', 'ATF4']",0.02040816326530612,0.0005266554354874238,2,2,98
106,68,complex 17280,"['CCNA2', 'BUB1']",0.02040816326530612,0.0005266554354874238,2,2,98
107,68,complex 26559,"['TRIB3', 'ATF4']",0.02040816326530612,0.0005266554354874238,2,2,98
108,97,complex 338,"['KIF11', 'DLGAP5']",0.02040816326530612,0.0005266554354874238,2,2,98
109,97,complex 5153,"['IL5', 'IL10']",0.02040816326530612,0.0005266554354874238,2,2,98
110,97,complex 5400,"['CCNA2', 'CDK1']",0.02040816326530612,0.0005266554354874238,2,2,98
111,97,complex 6443,"['NDC1', 'NUP107']",0.02040816326530612,0.0005266554354874238,2,2,98
112,97,complex 10982,"['NDC1', 'NUP210']",0.02040816326530612,0.0005266554354874238,2,2,98
113,97,complex 15756,"['CCNB1', 'CDK1']",0.02040816326530612,0.0005266554354874238,2,2,98
114,97,complex 17280,"['CCNA2', 'BUB1']",0.02040816326530612,0.0005266554354874238,2,2,98
115,97,complex 17329,"['PTPN22', 'NRROS']",0.02040816326530612,0.0005266554354874238,2,2,98
116,97,complex 25000,"['CDK1', 'CKS1B']",0.02040816326530612,0.0005266554354874238,2,2,98
117,0,complex 4863,"['SRA1', 'OAZ1']",0.02040816326530612,0.0005266554354874238,2,2,98
118,43,complex 16680,"['CYC1', 'NDUFV1']",0.02040816326530612,0.0005266554354874238,2,2,98
119,43,complex 21295,"['COX6C', 'COX4I1']",0.02040816326530612,0.0005266554354874238,2,2,98
120,2,complex 18480,"['STK39', 'CAB39L']",0.02040816326530612,0.0005266554354874238,2,2,98
121,2,complex 25720,"['ATP5MK', 'NDUFA2']",0.02040816326530612,0.0005266554354874238,2,2,98
122,54,complex 19341,"['TK1', 'TMSB4X']",0.02040816326530612,0.0005266554354874238,2,2,98
123,54,complex 19587,"['GBP2', 'GBP1']",0.02040816326530612,0.0005266554354874238,2,2,98
124,106,complex 1446,"['GIMAP4', 'GIMAP5']",0.02040816326530612,0.0005266554354874238,2,2,98
125,106,complex 6494,"['TUBA4A', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
126,106,complex 6863,"['PFN1', 'EVL']",0.02040816326530612,0.0005266554354874238,2,2,98
127,106,complex 8032,"['BIRC5', 'H2AX']",0.02040816326530612,0.0005266554354874238,2,2,98
128,106,complex 9718,"['NCAPG', 'NCAPH']",0.02040816326530612,0.0005266554354874238,2,2,98
129,106,complex 10940,"['PCLAF', 'UHRF1']",0.02040816326530612,0.0005266554354874238,2,2,98
130,106,complex 12017,"['DDX39A', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
131,106,complex 13886,"['SMC4', 'NCAPG2']",0.02040816326530612,0.0005266554354874238,2,2,98
132,106,complex 24453,"['NCAPG', 'SMC4']",0.02040816326530612,0.0005266554354874238,2,2,98
133,106,complex 27315,"['TUBA1B', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
134,106,complex 27835,"['FOXM1', 'NCAPG']",0.02040816326530612,0.0005266554354874238,2,2,98
135,106,complex 28146,"['SMC4', 'NCAPH']",0.02040816326530612,0.0005266554354874238,2,2,98
136,8,complex 2849,"['DDB2', 'PHPT1']",0.02040816326530612,0.0005266554354874238,2,2,98
137,8,complex 7591,"['SSR3', 'OST4']",0.02040816326530612,0.0005266554354874238,2,2,98
138,8,complex 14242,"['DNAJB9', 'TRAM1']",0.02040816326530612,0.0005266554354874238,2,2,98
139,8,complex 17198,"['MDM2', 'MDM4']",0.02040816326530612,0.0005266554354874238,2,2,98
140,8,complex 18917,"['SEC61B', 'OST4']",0.02040816326530612,0.0005266554354874238,2,2,98
141,8,complex 23640,"['CD3D', 'CD3E']",0.02040816326530612,0.0005266554354874238,2,2,98
142,8,complex 24708,"['NDUFB3', 'NDUFB9']",0.02040816326530612,0.0005266554354874238,2,2,98
143,8,complex 27994,"['NDUFB8', 'NDUFB9']",0.02040816326530612,0.0005266554354874238,2,2,98
144,30,complex 8355,"['LAG3', 'FLT3LG']",0.02040816326530612,0.0005266554354874238,2,2,98
145,30,complex 12442,"['TRAT1', 'CTLA4']",0.02040816326530612,0.0005266554354874238,2,2,98
146,30,complex 15671,"['DTX3L', 'PARP9']",0.02040816326530612,0.0005266554354874238,2,2,98
147,10,complex 3696,"['FBL', 'NOLC1']",0.02040816326530612,0.0005266554354874238,2,2,98
148,10,complex 16693,"['DYNLT1', 'DYNLT3']",0.02040816326530612,0.0005266554354874238,2,2,98
149,24,complex 1087,"['PIGC', 'ARV1']",0.02040816326530612,0.0005266554354874238,2,2,98
150,24,complex 4675,"['HSPA8', 'VAMP2']",0.02040816326530612,0.0005266554354874238,2,2,98
151,24,complex 18508,"['PIGS', 'GPAA1']",0.02040816326530612,0.0005266554354874238,2,2,98
152,76,complex 4615,"['TUBB', 'TUBA4A']",0.02040816326530612,0.0005266554354874238,2,2,98
153,76,complex 6494,"['TUBA4A', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
154,76,complex 7000,"['ASF1B', 'H3-3A']",0.02040816326530612,0.0005266554354874238,2,2,98
155,76,complex 8681,"['SAP30', 'UHRF1']",0.02040816326530612,0.0005266554354874238,2,2,98
156,76,complex 10197,"['TUBB', 'TUBA1B']",0.02040816326530612,0.0005266554354874238,2,2,98
157,76,complex 14923,"['TUBB', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
158,76,complex 27315,"['TUBA1B', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
159,102,complex 179,"['VDAC1', 'SQSTM1']",0.02040816326530612,0.0005266554354874238,2,2,98
160,102,complex 4556,"['TCP1', 'CCT6A']",0.02040816326530612,0.0005266554354874238,2,2,98
161,102,complex 6977,"['NBR1', 'SQSTM1']",0.02040816326530612,0.0005266554354874238,2,2,98
162,102,complex 8638,"['HSPE1', 'HSPD1']",0.02040816326530612,0.0005266554354874238,2,2,98
163,102,complex 8670,"['CCT5', 'CCT4']",0.02040816326530612,0.0005266554354874238,2,2,98
164,102,complex 10269,"['SQSTM1', 'GABARAP']",0.02040816326530612,0.0005266554354874238,2,2,98
165,102,complex 23038,"['GAR1', 'LYAR']",0.02040816326530612,0.0005266554354874238,2,2,98
166,102,complex 23120,"['TCP1', 'CCT5']",0.02040816326530612,0.0005266554354874238,2,2,98
167,102,complex 25296,"['HSP90AA1', 'AHSA1']",0.02040816326530612,0.0005266554354874238,2,2,98
168,102,complex 25595,"['TCP1', 'CCT4']",0.02040816326530612,0.0005266554354874238,2,2,98
169,102,complex 28746,"['PRDX1', 'PRDX3']",0.02040816326530612,0.0005266554354874238,2,2,98
170,109,complex 2864,"['DNAJA1', 'NUDC']",0.02040816326530612,0.0005266554354874238,2,2,98
171,109,complex 5953,"['TUBB4B', 'TUBA1C']",0.02040816326530612,0.0005266554354874238,2,2,98
172,109,complex 6494,"['TUBA4A', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
173,109,complex 6747,"['HSPA8', 'DNAJA1']",0.02040816326530612,0.0005266554354874238,2,2,98
174,109,complex 12017,"['DDX39A', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
175,109,complex 13737,"['TFDP1', 'E2F4']",0.02040816326530612,0.0005266554354874238,2,2,98
176,109,complex 22823,"['CNOT8', 'NUDC']",0.02040816326530612,0.0005266554354874238,2,2,98
177,109,complex 23120,"['TCP1', 'CCT5']",0.02040816326530612,0.0005266554354874238,2,2,98
178,109,complex 25296,"['HSP90AA1', 'AHSA1']",0.02040816326530612,0.0005266554354874238,2,2,98
179,109,complex 27315,"['TUBA1B', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
180,9,complex 8931,"['CORO1B', 'CORO1A']",0.02040816326530612,0.0005266554354874238,2,2,98
181,9,complex 22332,"['STT3B', 'STAU1']",0.02040816326530612,0.0005266554354874238,2,2,98
182,9,complex 24269,"['CD2', 'CD48']",0.02040816326530612,0.0005266554354874238,2,2,98
183,90,complex 7000,"['ASF1B', 'H3-3A']",0.02040816326530612,0.0005266554354874238,2,2,98
184,90,complex 8681,"['SAP30', 'UHRF1']",0.02040816326530612,0.0005266554354874238,2,2,98
185,90,complex 15959,"['FAM162A', 'COX14']",0.02040816326530612,0.0005266554354874238,2,2,98
186,90,complex 23452,"['TAP2', 'TAP1']",0.02040816326530612,0.0005266554354874238,2,2,98
187,90,complex 23998,"['EIF4A2', 'EIF4H']",0.02040816326530612,0.0005266554354874238,2,2,98
188,38,complex 12449,"['ICOS', 'CD28']",0.02040816326530612,0.0005266554354874238,2,2,98
189,38,complex 27329,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.0005266554354874238,2,2,98
190,6,complex 5702,"['ISCU', 'IDH3B']",0.02040816326530612,0.0005266554354874238,2,2,98
191,6,complex 8319,"['PFDN6', 'PFDN5']",0.02040816326530612,0.0005266554354874238,2,2,98
192,6,complex 14456,"['LAMP1', 'STT3B']",0.02040816326530612,0.0005266554354874238,2,2,98
193,96,complex 4556,"['TCP1', 'CCT6A']",0.02040816326530612,0.0005266554354874238,2,2,98
194,96,complex 8638,"['HSPE1', 'HSPD1']",0.02040816326530612,0.0005266554354874238,2,2,98
195,96,complex 10197,"['TUBB', 'TUBA1B']",0.02040816326530612,0.0005266554354874238,2,2,98
196,96,complex 12017,"['DDX39A', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
197,96,complex 12844,"['OGT', 'HSP90AA1']",0.02040816326530612,0.0005266554354874238,2,2,98
198,96,complex 15072,"['SRSF3', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
199,96,complex 22016,"['RBMX', 'OGT']",0.02040816326530612,0.0005266554354874238,2,2,98
200,96,complex 23118,"['TTLL12', 'SLA']",0.02040816326530612,0.0005266554354874238,2,2,98
201,96,complex 24647,"['WDR26', 'YPEL5']",0.02040816326530612,0.0005266554354874238,2,2,98
202,96,complex 25296,"['HSP90AA1', 'AHSA1']",0.02040816326530612,0.0005266554354874238,2,2,98
203,96,complex 25804,"['DKC1', 'LYAR']",0.02040816326530612,0.0005266554354874238,2,2,98
204,73,complex 6556,"['ADGRG5', 'TSPAN3']",0.02040816326530612,0.0005266554354874238,2,2,98
205,73,complex 14630,"['ARF6', 'UBE2R2']",0.02040816326530612,0.0005266554354874238,2,2,98
206,73,complex 15093,"['EIF4A2', 'EIF4G2']",0.02040816326530612,0.0005266554354874238,2,2,98
207,73,complex 18406,"['EEF1G', 'EEF1B2']",0.02040816326530612,0.0005266554354874238,2,2,98
208,73,complex 20969,"['MICOS10', 'TOMM7']",0.02040816326530612,0.0005266554354874238,2,2,98
209,73,complex 25973,"['CLIC4', 'PALLD']",0.02040816326530612,0.0005266554354874238,2,2,98
210,73,complex 27676,"['ANXA6', 'IL16']",0.02040816326530612,0.0005266554354874238,2,2,98
211,7,complex 2402,"['VRK1', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
212,7,complex 3483,"['ILF2', 'ILF3']",0.02040816326530612,0.0005266554354874238,2,2,98
213,7,complex 4027,"['ARHGAP11A', 'CCNA2']",0.02040816326530612,0.0005266554354874238,2,2,98
214,7,complex 13870,"['STX1A', 'ATF4']",0.02040816326530612,0.0005266554354874238,2,2,98
215,7,complex 18393,"['SSRP1', 'SUPT16H']",0.02040816326530612,0.0005266554354874238,2,2,98
216,7,complex 27005,"['CHCHD2', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
217,101,complex 12017,"['DDX39A', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
218,101,complex 13775,"['CCT4', 'CCT2']",0.02040816326530612,0.0005266554354874238,2,2,98
219,101,complex 14186,"['TCP1', 'CCT2']",0.02040816326530612,0.0005266554354874238,2,2,98
220,101,complex 14332,"['SNRPE', 'LSM5']",0.02040816326530612,0.0005266554354874238,2,2,98
221,101,complex 15072,"['SRSF3', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
222,101,complex 15303,"['FBL', 'NOP58']",0.02040816326530612,0.0005266554354874238,2,2,98
223,101,complex 24647,"['WDR26', 'YPEL5']",0.02040816326530612,0.0005266554354874238,2,2,98
224,101,complex 25595,"['TCP1', 'CCT4']",0.02040816326530612,0.0005266554354874238,2,2,98
225,101,complex 27005,"['CHCHD2', 'ALYREF']",0.02040816326530612,0.0005266554354874238,2,2,98
226,101,complex 28255,"['NHP2', 'DKC1']",0.02040816326530612,0.0005266554354874238,2,2,98
227,29,complex 9895,"['DARS1', 'AIMP2']",0.02040816326530612,0.0005266554354874238,2,2,98
228,29,complex 23207,"['FMNL3', 'RHOC']",0.02040816326530612,0.0005266554354874238,2,2,98
229,26,complex 6054,"['SMC2', 'SMC4']",0.02040816326530612,0.0005266554354874238,2,2,98
230,26,complex 9718,"['NCAPG', 'NCAPH']",0.02040816326530612,0.0005266554354874238,2,2,98
231,26,complex 12629,"['INCENP', 'CDCA8']",0.02040816326530612,0.0005266554354874238,2,2,98
232,26,complex 12815,"['SMC2', 'NCAPH']",0.02040816326530612,0.0005266554354874238,2,2,98
233,26,complex 15048,"['CDCA8', 'KIF20B']",0.02040816326530612,0.0005266554354874238,2,2,98
234,26,complex 16616,"['NCAPG', 'SMC2']",0.02040816326530612,0.0005266554354874238,2,2,98
235,26,complex 20509,"['INCENP', 'AURKB']",0.02040816326530612,0.0005266554354874238,2,2,98
236,26,complex 24453,"['NCAPG', 'SMC4']",0.02040816326530612,0.0005266554354874238,2,2,98
237,26,complex 27835,"['FOXM1', 'NCAPG']",0.02040816326530612,0.0005266554354874238,2,2,98
238,26,complex 27938,"['EIF4A2', 'EIF4B']",0.02040816326530612,0.0005266554354874238,2,2,98
239,26,complex 28146,"['SMC4', 'NCAPH']",0.02040816326530612,0.0005266554354874238,2,2,98
240,20,complex 270,"['NEMF', 'KLHDC2']",0.02040816326530612,0.0005266554354874238,2,2,98
241,105,complex 1446,"['GIMAP4', 'GIMAP5']",0.02040816326530612,0.0005266554354874238,2,2,98
242,105,complex 5400,"['CCNA2', 'CDK1']",0.02040816326530612,0.0005266554354874238,2,2,98
243,105,complex 8032,"['BIRC5', 'H2AX']",0.02040816326530612,0.0005266554354874238,2,2,98
244,105,complex 9718,"['NCAPG', 'NCAPH']",0.02040816326530612,0.0005266554354874238,2,2,98
245,105,complex 10197,"['TUBB', 'TUBA1B']",0.02040816326530612,0.0005266554354874238,2,2,98
246,105,complex 11528,"['INCENP', 'BIRC5']",0.02040816326530612,0.0005266554354874238,2,2,98
247,105,complex 13886,"['SMC4', 'NCAPG2']",0.02040816326530612,0.0005266554354874238,2,2,98
248,105,complex 14923,"['TUBB', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
249,105,complex 18180,"['CKS2', 'CDK1']",0.02040816326530612,0.0005266554354874238,2,2,98
250,105,complex 19864,"['CCNF', 'NCAPH']",0.02040816326530612,0.0005266554354874238,2,2,98
251,105,complex 20509,"['INCENP', 'AURKB']",0.02040816326530612,0.0005266554354874238,2,2,98
252,105,complex 23559,"['RASSF3', 'STK4']",0.02040816326530612,0.0005266554354874238,2,2,98
253,105,complex 24421,"['CENPN', 'CENPM']",0.02040816326530612,0.0005266554354874238,2,2,98
254,105,complex 24453,"['NCAPG', 'SMC4']",0.02040816326530612,0.0005266554354874238,2,2,98
255,105,complex 25000,"['CDK1', 'CKS1B']",0.02040816326530612,0.0005266554354874238,2,2,98
256,105,complex 27315,"['TUBA1B', 'TUBB4B']",0.02040816326530612,0.0005266554354874238,2,2,98
257,105,complex 27835,"['FOXM1', 'NCAPG']",0.02040816326530612,0.0005266554354874238,2,2,98
258,105,complex 28146,"['SMC4', 'NCAPH']",0.02040816326530612,0.0005266554354874238,2,2,98
259,87,complex 2011,"['ITGAL', 'ITGB2']",0.02040816326530612,0.0005266554354874238,2,2,98
260,87,complex 3696,"['FBL', 'NOLC1']",0.02040816326530612,0.0005266554354874238,2,2,98
261,87,complex 5916,"['NME1', 'NME2']",0.02040816326530612,0.0005266554354874238,2,2,98
262,87,complex 13557,"['RRS1', 'EBNA1BP2']",0.02040816326530612,0.0005266554354874238,2,2,98
263,87,complex 17488,"['PTPRC', 'ITGAL']",0.02040816326530612,0.0005266554354874238,2,2,98
264,87,complex 24461,"['MYC', 'CCT6A']",0.02040816326530612,0.0005266554354874238,2,2,98
265,87,complex 24647,"['WDR26', 'YPEL5']",0.02040816326530612,0.0005266554354874238,2,2,98
266,87,complex 25953,"['GNL3', 'ZNF593']",0.02040816326530612,0.0005266554354874238,2,2,98
267,27,complex 1446,"['GIMAP4', 'GIMAP5']",0.02040816326530612,0.0005266554354874238,2,2,98
268,27,complex 1538,"['SNRPB', 'SNRNP40']",0.02040816326530612,0.0005266554354874238,2,2,98
269,27,complex 4556,"['TCP1', 'CCT6A']",0.02040816326530612,0.0005266554354874238,2,2,98
