,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
0,37,HADHA,"['FLT3LG', 'SQSTM1']",0.02040816326530612,0.036781119600455305,22,2,98
1,37,RPL18,"['MAK16', 'RRP1']",0.02040816326530612,0.0399266115633117,23,2,98
2,37,TOMM5,"['TOMM5', 'TOMM40']",0.02040816326530612,0.0005668820285211552,3,2,98
3,37,GABARAPL2,"['SQSTM1', 'RRP1']",0.02040816326530612,0.0399266115633117,23,2,98
4,37,CCT3,"['HSP90AB1', 'CCT6A']",0.02040816326530612,0.009665843484031544,11,2,98
5,37,KLHL3,"['SQSTM1', 'DCUN1D5']",0.02040816326530612,0.007980163011708646,10,2,98
6,37,NBR1,"['SQSTM1', 'EED']",0.02040816326530612,0.003826574929299845,7,2,98
7,37,RAP1A,"['SOS1', 'RASGRP1']",0.02040816326530612,0.003826574929299845,7,2,98
8,37,EIF2S3B,"['EIF3J', 'EIF2S1']",0.02040816326530612,0.0050560832917730305,8,2,98
9,37,HSPD1,"['HSPE1', 'HSPD1']",0.02040816326530612,0.0005668820285211552,3,2,98
10,37,MYL12A,"['MYO1F', 'STK17B', 'MYL12A']",0.030612244897959183,0.00039460088625560677,11,3,98
11,37,WDR74,"['MAK16', 'RRP1']",0.02040816326530612,0.00275817038092151,6,2,98
12,37,MYC,"['EED', 'CCT6A']",0.02040816326530612,0.05345745718182028,27,2,98
13,37,none,"['SERBP1', 'HSP90AB1']",0.02040816326530612,0.18715321568470192,57,2,98
14,37,EGFR,"['SOS1', 'EED']",0.02040816326530612,0.40096465618187593,99,2,98
15,37,RPL14,"['BRIX1', 'IFRD2']",0.02040816326530612,0.02016093731349415,16,2,98
16,37,RRP1B,"['MAK16', 'BRIX1']",0.02040816326530612,0.01779999240141432,15,2,98
17,37,NOP14,"['EMG1', 'IMP4']",0.02040816326530612,0.013462940979234363,13,2,98
18,37,MPHOSPH10,"['IMP4', 'PNO1']",0.02040816326530612,0.027967138626894386,19,2,98
19,37,RRP1,"['MAK16', 'RRP1', 'BRIX1']",0.030612244897959183,0.0008445489875764785,14,3,98
20,37,NCK2,"['SOS1', 'RASAL3']",0.02040816326530612,0.009665843484031544,11,2,98
21,37,GAR1,"['DKC1', 'LYAR']",0.02040816326530612,0.007980163011708646,10,2,98
22,37,WDR3,"['NOL11', 'IMP4', 'PNO1']",0.030612244897959183,0.0032967845538276956,22,3,98
23,37,RRP36,"['RRP1', 'RRP9']",0.02040816326530612,0.003826574929299845,7,2,98
24,37,MAK16,"['MAK16', 'RRP1']",0.02040816326530612,0.015566006311177346,14,2,98
25,37,ABCE1,"['ABCE1', 'EIF3J']",0.02040816326530612,0.00275817038092151,6,2,98
26,37,LYAR,"['DKC1', 'LYAR']",0.02040816326530612,0.00275817038092151,6,2,98
27,37,RPL8,"['ABCE1', 'IMP4']",0.02040816326530612,0.007980163011708646,10,2,98
28,37,HSPE1,"['HSPE1', 'HSPD1']",0.02040816326530612,0.0011234955220012996,4,2,98
29,37,BIN1,"['SOS1', 'BIN2']",0.02040816326530612,0.009665843484031544,11,2,98
30,37,CCT8L1P,"['CCT2', 'CCT6A']",0.02040816326530612,0.00275817038092151,6,2,98
31,37,RPL4,"['MAK16', 'RRP1', 'BRIX1']",0.030612244897959183,0.003753453990463049,23,3,98
32,37,RPS19BP1,"['NOL11', 'IMP4']",0.02040816326530612,0.013462940979234363,13,2,98
33,37,RPS27L,"['NOL11', 'PNO1']",0.02040816326530612,0.06835703961927951,31,2,98
34,37,UBE2D3,"['RNF125', 'RNF19B']",0.02040816326530612,0.25877476622327095,71,2,98
35,37,BOP1,"['MAK16', 'BRIX1']",0.02040816326530612,0.03079793311387834,20,2,98
36,37,EIF3J,"['ABCE1', 'EIF3J']",0.02040816326530612,0.009665843484031544,11,2,98
37,37,KITLG,"['SOS1', 'CXCR4']",0.02040816326530612,0.00275817038092151,6,2,98
38,37,MRPL12,"['FLT3LG', 'TUFM']",0.02040816326530612,0.013462940979234363,13,2,98
39,37,TOMM22,"['TOMM5', 'TOMM40']",0.02040816326530612,0.04993881169571003,26,2,98
40,37,TCP1,"['CCT2', 'CCT6A']",0.02040816326530612,0.01779999240141432,15,2,98
41,37,CCNF,"['SQSTM1', 'FABP5']",0.02040816326530612,0.13816032740038672,47,2,98
42,37,TOMM40,"['TOMM5', 'TOMM40']",0.02040816326530612,0.003826574929299845,7,2,98
