,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
0,37,complex 493,"['CD3E', 'CD247']",0.016129032258064516,0.0027961925434865508,2,2,124
1,37,complex 2218,"['MBD2', 'MTA3']",0.016129032258064516,0.0027961925434865508,2,2,124
2,37,complex 5313,"['CD3E', 'CD3D']",0.016129032258064516,0.0027961925434865508,2,2,124
3,37,complex 6237,"['CD3E', 'CD3G']",0.016129032258064516,0.0027961925434865508,2,2,124
4,37,complex 7822,"['USP22', 'ATXN7L3']",0.016129032258064516,0.0027961925434865508,2,2,124
5,37,complex 9498,"['LCP2', 'ZAP70']",0.016129032258064516,0.0027961925434865508,2,2,124
6,37,complex 10751,"['LCP2', 'SYK']",0.016129032258064516,0.0027961925434865508,2,2,124
7,37,complex 11955,"['ORAI1', 'ORAI2']",0.016129032258064516,0.0027961925434865508,2,2,124
8,37,complex 12152,"['CD3D', 'CD247']",0.016129032258064516,0.0027961925434865508,2,2,124
9,37,complex 15904,"['CD28', 'CD247']",0.016129032258064516,0.0027961925434865508,2,2,124
10,37,complex 15998,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.0027961925434865508,2,2,124
11,37,complex 17820,"['CD3G', 'CD3D']",0.016129032258064516,0.0027961925434865508,2,2,124
12,58,complex 17560,"['GPS2', 'ATF4']",0.07407407407407407,0.0001286996568009152,2,2,27
13,53,complex 1943,"['UBA5', 'UFM1']",0.2222222222222222,1.3199964800093867e-05,2,2,9
14,53,complex 3137,"['UFL1', 'DDRGK1']",0.2222222222222222,1.3199964800093867e-05,2,2,9
15,53,complex 6891,"['UFM1', 'DDRGK1']",0.2222222222222222,1.3199964800093867e-05,2,2,9
16,15,complex 5724,"['URM1', 'CTU1']",0.15384615384615385,2.8599923733536712e-05,2,2,13
17,15,complex 10277,"['KTI12', 'ELP3']",0.15384615384615385,2.8599923733536712e-05,2,2,13
18,15,complex 13159,"['URM1', 'MOCS3']",0.15384615384615385,2.8599923733536712e-05,2,2,13
19,15,complex 13719,"['ELP3', 'ELP4']",0.15384615384615385,2.8599923733536712e-05,2,2,13
20,15,complex 16166,"['CTU2', 'CTU1']",0.15384615384615385,2.8599923733536712e-05,2,2,13
21,15,complex 16802,"['ELP5', 'ELP3']",0.15384615384615385,2.8599923733536712e-05,2,2,13
