,variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
61,ENSG00000132965,631.5420227023465,2.0265511536380347,0.23689357825888452,8.554690120908882,1.1818578471145624e-17,2.028601807902125e-15,MEN1
62,ENSG00000136634,137.2878025442346,5.162905169030299,0.6036658537325748,8.552587722341967,1.2035918499627471e-17,2.033114994810088e-15,MEN1
63,ENSG00000136732,824.7583349765504,-0.8729382799063765,0.10241455824603966,-8.523576089731684,1.5470107157141382e-17,2.5723887557234156e-15,MEN1
64,ENSG00000135047,75.6150064393379,2.296846980297891,0.2702668220251005,8.498442254538281,1.9215179684888075e-17,3.145968341639675e-15,MEN1
65,ENSG00000065150,701.7548294731479,-0.519693231286488,0.06116487769360017,-8.496595609817835,1.952321263723248e-17,3.1479701346276976e-15,MEN1
66,ENSG00000156804,118.75454476052738,1.9418809717903722,0.22863288889371336,8.49344545829149,2.0059963135252486e-17,3.1862407117217455e-15,MEN1
67,ENSG00000150457,30.096631915772914,1.7817531028207385,0.2100406751908829,8.482895521077044,2.196578871481445e-17,3.437645933868461e-15,MEN1
68,ENSG00000126246,457.16642418564305,0.9140161534395748,0.10815210086489715,8.451210342935061,2.882983131344798e-17,4.446479200546571e-15,MEN1
69,ENSG00000126264,1223.6836708646833,0.8696459192263621,0.10331844968808847,8.41714061575416,3.857845209353609e-17,5.865026959705873e-15,MEN1
70,ENSG00000276070,145.0561705749479,3.3516218580567383,0.39844809653454566,8.411689972187258,4.041449519274733e-17,6.057620532974889e-15,MEN1
71,ENSG00000107281,341.0162204722711,0.7632524398448579,0.09078436340166732,8.407311691639183,4.1951513976753465e-17,6.117025930497575e-15,MEN1
72,ENSG00000164733,627.9893943265156,1.1362500736353685,0.13515062661564423,8.407286759141396,4.196042970553683e-17,6.117025930497575e-15,MEN1
73,ENSG00000171444,44.71811757248211,2.1394116270136143,0.2553205901725033,8.379314905892059,5.323666364106581e-17,7.656007763084085e-15,MEN1
74,ENSG00000186376,47.0629379288809,1.3028274151482166,0.15652792520540285,8.323290642475387,8.555432092690678e-17,1.213958777738856e-14,MEN1
75,ENSG00000173706,728.9937745313072,1.3803350621877613,0.1664388920260309,8.293344454443243,1.101078929599247e-16,1.5418002590519983e-14,MEN1
76,ENSG00000198585,204.31454906078724,0.820520808930991,0.09911746441166124,8.278266739382572,1.2498102607526055e-16,1.7273351681726272e-14,MEN1
77,ENSG00000137501,64.74991652840814,1.9469288606340172,0.23562672886477473,8.262767428865645,1.4233338955030278e-16,1.9419383738388747e-14,MEN1
78,ENSG00000262526,680.6773230807837,0.6207801148230593,0.07516037610524182,8.259406711241363,1.4639829884163601e-16,1.9721148054084687e-14,MEN1
79,ENSG00000170296,667.8082278385449,0.6384387766837785,0.07787901051448037,8.19782856081705,2.4476809008901746e-16,3.256027518409155e-14,MEN1
80,ENSG00000189060,65.07709934870726,2.056041862214148,0.2508927952135131,8.194901971833945,2.5079747165425805e-16,3.295045300425449e-14,MEN1
81,ENSG00000139182,101.25161456632668,1.1054372706627784,0.1355903945483202,8.152769776540735,3.5568234048469287e-16,4.616062765168416e-14,MEN1
82,ENSG00000113552,502.70295286332555,-0.898276453798999,0.11036126663761356,-8.139417761021297,3.971832769257926e-16,5.092559557884681e-14,MEN1
83,ENSG00000142687,183.56359962311427,0.8754215214936272,0.10766390920928906,8.131058289847953,4.25558635936327e-16,5.3914226233742765e-14,MEN1
84,ENSG00000122691,26.30437328115236,2.5460331101243443,0.31383156795063627,8.112737436677559,4.949193699772221e-16,6.196390512114821e-14,MEN1
85,ENSG00000117643,107.69542588176908,2.215261321854958,0.2734411467380786,8.10141907419988,5.432177482363901e-16,6.722003810153098e-14,MEN1
86,ENSG00000118508,33.3779432202413,1.9577094673952968,0.24368380972674653,8.033810164042343,9.449136137141046e-16,1.1476002108228862e-13,MEN1
87,ENSG00000145703,568.1592724485691,1.216847799764565,0.15147573110199825,8.03328553631594,9.489646546928583e-16,1.1476002108228862e-13,MEN1
88,ENSG00000275302,4333.033485990555,2.5761791625650337,0.3222618570183813,7.994055475259341,1.3057096339150206e-15,1.5612766206880505e-13,MEN1
89,ENSG00000057657,916.8974427435934,1.2530975425240394,0.15727739385731548,7.967435826542682,1.6200053585892738e-15,1.915566336234117e-13,MEN1
90,ENSG00000103490,209.4035281612823,1.3406287357577327,0.16848833774471578,7.956804332588166,1.7653956104271343e-15,2.0645428666116004e-13,MEN1
91,ENSG00000166920,76.72121807961707,2.41625430503081,0.3042108532164206,7.942695927787449,1.9783350862165464e-15,2.2884176073387485e-13,MEN1
92,ENSG00000136213,207.1587011826546,0.9117026999802986,0.11486425337347736,7.937218701243172,2.067652849428631e-15,2.3616607356473213e-13,MEN1
93,ENSG00000117602,360.2944859698731,-1.07886325260896,0.1359434102185162,-7.9361202641215876,2.0860374849732023e-15,2.3616607356473213e-13,MEN1
94,ENSG00000284969,172.36157213010836,0.8362175646036093,0.10545076677708093,7.929933467163332,2.1926332397422745e-15,2.4562108355091883e-13,MEN1
95,ENSG00000013364,412.16568848006204,0.843315289244418,0.1067939474763973,7.89665808945587,2.864808308035297e-15,3.1757593764699614e-13,MEN1
