,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000243485,0.0,,,,,
ENSG00000237613,0.0,,,,,
ENSG00000186092,0.0,,,,,
ENSG00000238009,0.07183968873936179,0.3544025685107236,0.40064493049146715,0.8845801894360215,0.37638309524116365,
ENSG00000239945,0.0011832241417098427,0.3397784688163108,3.057754642456704,0.11112025278238845,0.9115209888006884,
ENSG00000239906,0.0,,,,,
ENSG00000241860,0.06945108377783087,0.35820065375417987,0.3642931590652683,0.9832758174028821,0.3254717086538551,
ENSG00000241599,0.0,,,,,
ENSG00000286448,0.0,,,,,
ENSG00000236601,0.0,,,,,
ENSG00000284733,0.0,,,,,
ENSG00000235146,0.0,,,,,
ENSG00000284662,0.0,,,,,
ENSG00000229905,0.0009753599283029228,0.34910709631430087,3.0577789996455693,0.11417015302766037,0.9091029116042033,
ENSG00000237491,1.9536269471085888,-0.003877634902993578,0.07894111144194178,-0.04912060182792628,0.9608231853392654,0.9923765831926824
ENSG00000177757,0.0009894128677626244,0.33560364460831227,3.0577307089800096,0.10975578837688492,0.9126030548986523,
ENSG00000228794,0.8191829514719101,-0.17441901267057922,0.11359237927102202,-1.5354816387323826,0.1246655638755986,0.7690356287710624
ENSG00000225880,0.3673507672784345,0.17407992134138153,0.1603991558650787,1.0852920042036291,0.27779234613408044,0.792989613529025
ENSG00000288531,0.7851295668346538,0.02675513828792794,0.15665152568916826,0.17079398473919832,0.864385759061351,0.966920230647741
ENSG00000230368,1.8601427209257242,-0.10738056928934789,0.08114580243683267,-1.3233040535021816,0.18573428424473315,0.7919149389579786
ENSG00000272438,0.00034085144743321004,0.35457711952171195,3.0577845030790067,0.11595883201209042,0.9076851689211143,
ENSG00000230699,0.012670038762721415,0.3582542766415839,1.7052479902760989,0.21008925310832852,0.8335980130868872,
ENSG00000241180,0.0,,,,,
ENSG00000223764,0.0,,,,,
ENSG00000187634,0.006385822406366825,0.36667061363850423,2.4622463401496972,0.14891711185007256,0.8816190384696743,
ENSG00000188976,6.850111437165462,0.002089888217723169,0.03982227176793516,0.052480386601297425,0.9581459230206649,0.9919690582210438
ENSG00000187961,0.16489008189270019,0.24970285946773413,0.2105468853421209,1.1859727065636145,0.2356330782359971,0.7919149389579786
ENSG00000187583,0.038882873209858504,0.34530218191445383,0.7716911360296185,0.4474616407945895,0.6545417782119414,
ENSG00000187642,0.0,,,,,
ENSG00000272512,0.0011654890728162782,0.37604230624782725,3.057728465276091,0.12298093520016773,0.9021221948609228,
ENSG00000188290,0.2189721749971329,-0.037943763895372455,0.2177183388189343,-0.17427913560799504,0.8616460956830816,0.9668334660389175
ENSG00000187608,11.928855579343677,-0.0812572851681991,0.05298355453359934,-1.533632197452326,0.12512016265876086,0.7690356287710624
ENSG00000224969,0.004564052718417913,0.35856014505820877,3.0577370479309076,0.1172632373018593,0.9066514563797945,
ENSG00000188157,0.08528231908098954,0.3899049349481876,0.3564860470961818,1.0937452899607856,0.27406670491676055,
ENSG00000242590,0.0,,,,,
ENSG00000273443,0.0,,,,,
ENSG00000237330,0.0034728005974108533,0.3498627046724844,3.0576903513738163,0.114420580395033,0.9089044003376,
ENSG00000131591,0.5583227853256678,0.25740313690060346,0.1382458779220769,1.861922689989283,0.06261398826269475,0.713430558681917
ENSG00000285812,0.003880702730453665,0.325357928818811,3.0577168223954776,0.10640551356352186,0.9152606187236894,
ENSG00000223823,0.0786775074573652,0.23365070359594478,0.35205774327294276,0.6636715370148824,0.5069005603576024,
ENSG00000272141,0.006172717396459426,0.36710264890432914,3.0575688644341894,0.12006357507576937,0.9044327864920194,
ENSG00000205231,0.004896101032520129,0.3505146484581226,3.0576182190173715,0.11463649918032201,0.908733248244389,
ENSG00000162571,0.13899924198648864,0.33144190113360833,0.25501571412189405,1.2996920690745497,0.1937065296749011,0.7919149389579786
ENSG00000186891,1.1866556914448065,-0.1851447076766778,0.12018844113783371,-1.5404535238488648,0.12344984328415236,0.7690356287710624
ENSG00000186827,0.484418843886624,0.23146980935480502,0.14524411354209493,1.5936605189009603,0.11101209163318378,0.7512687295393435
ENSG00000078808,8.011600409189468,-0.00397149514135096,0.03702759714020588,-0.10725770636190081,0.9145845363579677,0.9807802534227645
ENSG00000176022,0.7050525515956362,0.027112209612504275,0.13083362674992619,0.20722661509893192,0.8358328825814164,0.9595172743365578
ENSG00000184163,0.10362008203336343,0.2478791076172716,0.2907820102826755,0.8524568193758032,0.39396059553635787,0.8275546330699631
ENSG00000260179,0.09210573297480136,0.26031477081237525,0.2743972788103944,0.9486783977630114,0.342784204192897,
ENSG00000160087,6.994498541949062,0.03757076075563966,0.03985491262796589,0.9426883231774177,0.34584034774468475,0.8084722979274536
ENSG00000230415,0.03371449272832198,0.3600199975443664,0.769239728416295,0.46802054579990676,0.6397698970420408,
ENSG00000162572,0.10360101531058752,0.26740483544757343,0.30578800375549875,0.874477847932139,0.3818580787640453,0.8202877247523938
ENSG00000131584,2.751841350562496,0.03950503127068819,0.06733393678251808,0.5867031271064027,0.5574031072118033,0.8731365108279254
ENSG00000169972,1.2029325328492517,-0.08587963609018179,0.0947742252074179,-0.9061497037008756,0.3648566203940018,0.8134205706543867
ENSG00000127054,4.5957155109136165,0.029424277972812156,0.049680783935228935,0.592266780877973,0.5536719568433592,0.8719916050474263
ENSG00000240731,0.0031926769548131953,0.36251104151704644,3.0577525269457,0.11855473532357705,0.9056281283236273,
ENSG00000224051,2.242911956340876,0.16254185924117362,0.07383062629497222,2.2015505948950964,0.027697069057548967,0.5835304124187319
ENSG00000169962,0.22829930410920196,0.10470510323453543,0.23186924769103542,0.4515695991477681,0.6515790750142942,0.9032863872754502
ENSG00000107404,0.2915637284471072,0.14598224147505726,0.17704583135883306,0.8245449235073108,0.40963000118226356,0.8315364142765906
ENSG00000162576,0.018309238140429982,0.3796945905237525,1.4858177296547008,0.25554587413086816,0.7983015169709693,
ENSG00000175756,18.021050637362922,-0.024394359688835576,0.02526409249731456,-0.9655743498971345,0.33425721548043863,0.8066373435938616
ENSG00000221978,4.506169482506094,-0.06357650032797481,0.04936910055817575,-1.2877791900028093,0.19782283823666424,0.7919149389579786
ENSG00000224870,2.3838333237412184,-0.02072721787390886,0.06680802781871224,-0.31025040778263147,0.7563705404719154,0.9362184543930604
ENSG00000242485,11.288476740267031,0.07922730340674716,0.033833048977543,2.3417133779262698,0.01919544994177468,0.5416666217920534
ENSG00000272455,0.05083900760317776,0.3056330918381028,0.6080974703400824,0.5026054320982054,0.6152417093591491,
ENSG00000235098,0.0642444667566425,0.28471363338767264,0.36399373642983,0.7821937711902336,0.43410070456283656,
ENSG00000225905,0.0,,,,,
ENSG00000205116,0.0066363471766394564,0.3791732645135541,3.057609005031735,0.12400972913461794,0.9013075717928405,
ENSG00000225285,0.0005280633522555655,0.3538834249068618,3.0577789913687,0.11573217878263306,0.9078648026216816,
ENSG00000179403,0.0011543611756292095,0.36513718010858304,3.0577581541075123,0.11941336158914045,0.9049478760216643,
ENSG00000215915,0.4225876253049153,0.22131604742024952,0.16477364808307687,1.3431519541805899,0.1792227754439566,0.7919149389579786
ENSG00000160072,1.1526615918565282,-0.035530319079719486,0.09734999709782077,-0.3649750399480479,0.7151300381863392,0.9221438930987942
