ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000230699,0.015122898833022641,-0.0020921069315667524,0.04983918110419636,-0.04197715301928588,0.9665169113092676,
ENSG00000241180,0.0,,,,,
ENSG00000188290,0.38549173995847874,0.006918170627496246,0.007129218209588161,0.9703968126816382,0.33184873680728266,
ENSG00000187608,24.49110199843156,0.0009129277900257926,0.002008918937034714,0.4544373459754077,0.6495140776585688,0.8780820815266869
ENSG00000285812,0.018730383170618932,-0.003372092819406868,0.04054922020784797,-0.08316048501357436,0.9337239322553783,
ENSG00000223823,0.0011001982094653257,-0.004521331434425432,0.23271053404626996,-0.019428993418606714,0.9844988813674782,
ENSG00000186891,3.0201851062777787,-0.00520812286988875,0.003927131093423706,-1.3261902253811104,0.1847766961599966,0.5328037717027848
ENSG00000186827,7.490461243812706,-0.005430503208268488,0.0025439581995371327,-2.134666838966362,0.03278823354498345,0.2114038554438793
ENSG00000184163,0.12006296417280869,-0.008877248800760197,0.010307560537267144,-0.8612366397135739,0.38910772409562566,
ENSG00000230415,0.039331652703616105,-0.0011904856678937846,0.018263269081556493,-0.06518469736045335,0.9480269449520455,
ENSG00000240731,0.0017045088018113163,-0.004148631493166618,0.23271125136650608,-0.017827378215730424,0.985776563570622,
ENSG00000169962,0.026244280541803004,-0.004375972628872498,0.024892284853870048,-0.1757963423029107,0.8604539433068854,
ENSG00000272455,0.07928885760633629,-0.004879814760775179,0.012549175745360488,-0.3888554005293358,0.6973831159037646,
ENSG00000179403,0.0013054489049843308,-0.004149281935179988,0.23270869410310954,-0.01783036921405913,0.9857741774784964,
ENSG00000178821,0.061050499355429194,-0.003658789405367899,0.015422608431967062,-0.23723544700675786,0.8124741383674703,
ENSG00000142609,0.04651583844827423,0.00020564838560500697,0.01624122578618852,0.012662122201385172,0.9898973581475514,
ENSG00000187730,0.08705547632927933,-0.0001294166649029039,0.011704240118464809,-0.011057246228119839,0.9911777737214793,
ENSG00000271806,0.5091607760371709,-0.003923453984537561,0.006664062782044841,-0.5887480524806318,0.5560302980193508,
ENSG00000234396,0.0037763452729999755,-0.004571559620788757,0.12684928850941007,-0.036039300452596734,0.9712510220662178,
ENSG00000272420,0.09974966261994092,-0.005522525374273115,0.011081984726551735,-0.49833360273827965,0.6182489272588638,
ENSG00000149527,0.564595093476956,-0.006846643515675559,0.006544691138397242,-1.0461369942283119,0.29549778728135356,
ENSG00000224387,0.017330571535751654,-0.005801924655753548,0.08175786119100534,-0.07096473135713403,0.9434258249946881,
ENSG00000238164,1.4634564638858623,0.0037649830252820616,0.0044003770582715235,0.8556046391990222,0.3922165029964786,0.7372550780076519
ENSG00000237058,0.00016921957741965015,-0.004330644715895285,0.23271081292453882,-0.018609555187706656,0.9851525802193097,
ENSG00000169717,0.0,,,,,
ENSG00000142611,0.002388383155204163,-0.0045359221682341275,0.1718238228082284,-0.026398680311615727,0.9789393467431035,
ENSG00000238260,0.12330456001972785,0.0022799391428003427,0.010723693141816853,0.2126076448336404,0.8316330080571144,
ENSG00000227589,0.0033208629031547974,-0.004238348846038655,0.2327112488152769,-0.01821290920664948,0.9854690042873985,
ENSG00000162592,0.004108626434947009,-0.003996126717495548,0.15875895896200906,-0.02517103125154543,0.9799185433449038,
ENSG00000236423,0.019674015355415457,-0.00440174690756563,0.032029360077827904,-0.13742849987854447,0.8906921051167462,
ENSG00000284668,0.0003435188011159098,-0.003981101807039176,0.23271017303843036,-0.0171075538084952,0.9863508127273053,
ENSG00000196581,0.021223313427653427,-0.00017232012210069927,0.028254344951317727,-0.006098889299950398,0.9951338205569764,
ENSG00000287586,0.023351781567009067,-0.006299486625715044,0.033089855999770504,-0.19037515986043377,0.8490151612676173,
ENSG00000231510,0.0,,,,,
ENSG00000116254,0.01874902408754716,-0.002717638278592363,0.041638937738691525,-0.06526675333667536,0.9479616128776658,
ENSG00000162408,4.435400495025175,0.0013490667036501255,0.002436472436171842,0.5536966819824828,0.5797864464236017,0.8440976196664849
ENSG00000173662,0.0014717013911536353,-0.003930052515627594,0.2327069650045691,-0.016888418082159375,0.9865256324824256,
ENSG00000228750,0.01511247813336751,-0.0022618228326528474,0.037144841029463464,-0.06089197772737158,0.951445238437846,
ENSG00000284744,0.017273307680382256,-0.005751218268128929,0.03278756196817638,-0.17540853674058057,0.8607586332315094,
ENSG00000237436,0.09510621518963759,0.008364204522440303,0.011565957725628856,0.723174398597893,0.4695727454689572,
ENSG00000049246,0.5063829101332147,-0.0035154208546607137,0.006257434826906965,-0.5617990361712449,0.5742529488633377,
ENSG00000236266,0.09988182855653745,-0.0026868916844100406,0.017374564084027166,-0.1546451278671309,0.8771010910341749,
ENSG00000049249,0.08006247641971972,-0.005967891393669633,0.01571066060445391,-0.37986253690553023,0.7040474577380393,
ENSG00000284747,0.17928805073709003,-0.00233955246391834,0.009252411839135551,-0.2528586604870502,0.8003774356782717,
ENSG00000284716,0.07077059636559671,-0.00017010818925324418,0.013013176776063097,-0.013071995576525733,0.9895703535826866,
ENSG00000116285,0.11527905645588601,-0.002326381666998477,0.012588300320380516,-0.18480506563956492,0.8533819344950521,
ENSG00000238290,0.008459732174635486,-0.00396374058190496,0.07998008552044482,-0.049559094068381986,0.9604737447550185,
ENSG00000131686,0.5915254568839615,0.016092133016003197,0.006292163041582567,2.5574882452435306,0.010543112120292105,
ENSG00000180758,0.4919588322684102,0.0008936018705018692,0.006452716251730843,0.13848460642635171,0.8898574346860109,
