,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000238009,0.06006006680783357,-0.3298675303671904,0.21782992021844966,-1.5143352668741943,0.12994082823212003,
ENSG00000241860,0.11444920495581119,-0.26285518751525394,0.1585228674177146,-1.6581531219885088,0.09728656394765384,
ENSG00000237491,1.9906381794710182,-0.17585990615660188,0.04981485512663864,-3.5302703522781154,0.0004151352303696241,0.007293323381937308
ENSG00000228794,2.0395354284421576,0.005178214274943612,0.044690158609844,0.11586923018445038,0.9077561821607403,0.9499405456863365
ENSG00000225880,0.44910601222209173,-0.006154413857370596,0.09607532987183247,-0.06405821208816852,0.9489238753945046,0.9730913826735222
ENSG00000230368,1.4888322999877244,-0.05003453585425088,0.05292591826046143,-0.9453692538317172,0.34447039337660246,0.5599470141553003
ENSG00000188976,10.348104231215043,-0.013957795956102513,0.021388552835338286,-0.6525825315792925,0.5140254501796886,0.707028769139972
ENSG00000187961,0.3100241414918138,-0.03872740663669329,0.11367576216042627,-0.34068306119679914,0.7333421918463647,0.8560024816595672
ENSG00000187583,0.4646743946024128,-0.260031088669751,0.10351559051158978,-2.5119992784143705,0.01200493341504071,0.07551322650047985
ENSG00000188290,0.37298226791471384,-0.20552997682023946,0.1101297850736633,-1.866252410124701,0.062006059585183446,0.2092644474149065
ENSG00000187608,25.283310868895505,-0.06626769206086904,0.03102280116153753,-2.136096341391266,0.03267156191697328,0.13983436706066588
ENSG00000131591,0.8711039616580241,0.00043509246868902486,0.06801492334707865,0.006397014762021529,0.9948959554972917,0.997643654338711
ENSG00000186891,3.265241075740195,-0.3158524574796072,0.06019072799685641,-5.247526786785222,1.5415464140280023e-07,1.3523190052187932e-05
ENSG00000186827,7.888359160024092,-0.12152256402145582,0.037533913793378615,-3.2376736593585322,0.0012050857144216191,0.01584412805322167
ENSG00000078808,13.841077771986209,-0.040629179654245146,0.02027017390909227,-2.0043823914120815,0.04502911409086187,0.17050276659375885
ENSG00000176022,0.945595209600488,-0.12344350435454349,0.08022301619646272,-1.538754215526323,0.12386431111109915,0.31063903235556617
ENSG00000184163,0.12206601896929122,-0.3609805168834868,0.1591467820256225,-2.268223788686907,0.023315570243343804,
ENSG00000260179,0.10972143862501493,-0.2942991387617938,0.1704486952151374,-1.7266142072271924,0.08423697267842324,
ENSG00000160087,12.085904899921438,-0.0564506278524836,0.0196708622160121,-2.8697586934716433,0.004107851559973618,0.03720979053389824
ENSG00000162572,0.14036587722810437,-0.12510934105853902,0.14130378994241663,-0.8853926784944899,0.37594487983041003,
ENSG00000131584,3.253152701609028,-0.09910998048561394,0.0375702762041369,-2.637989136601046,0.008339925349355142,0.05956894220842681
ENSG00000169972,1.951230868421329,-0.04752788611306314,0.04503198097620342,-1.0554251685747214,0.2912309170288908,0.5115816847849256
ENSG00000127054,8.084859516181849,-0.04407387779506915,0.023086322782546794,-1.9090904259724246,0.05625042759415181,0.1964531462653109
ENSG00000224051,3.7814468467363125,-0.05269969758992655,0.03424874624949981,-1.5387336285542481,0.12386933900239508,0.31063903235556617
ENSG00000107404,0.47769908008941486,-0.027580448028929224,0.08929104411638832,-0.3088825794553248,0.757410848853001,0.8695626611597824
ENSG00000162576,0.1252767067522175,-0.16500153493140535,0.15418768492783055,-1.0701343301745294,0.28455884837647283,
ENSG00000175756,27.836824643285883,-0.017904876788074685,0.013685855144433717,-1.3082760703745226,0.19077968854917093,0.40084894856553827
ENSG00000221978,7.330765249607168,-0.026053106790119587,0.025930524572382548,-1.0047273327384822,0.3150281630703128,0.5340375153036648
ENSG00000224870,3.5579830585594374,5.10989304525507e-05,0.0327350932991294,0.0015609831927349263,0.9987545161166493,0.9993661701110558
ENSG00000242485,24.559283861283042,-0.00024937007711616773,0.015298660521493227,-0.01630012488778514,0.9869949579091912,0.9933185013581225
ENSG00000272455,0.07923193733856312,-0.344553684471925,0.19838596748589177,-1.7367845560771733,0.0824252060649096,
ENSG00000215915,0.7021956662763444,-0.05910318934236481,0.07754355035077803,-0.7621934909480425,0.44594453036141823,0.6509146796598657
ENSG00000160072,1.975265700440835,-0.041042827277737816,0.04633043184262743,-0.8858718912258308,0.3756865645159815,0.589347746120705
ENSG00000197785,1.9709627862005785,-0.06737543244256455,0.04425289596424366,-1.5225090013770828,0.12788159170327265,0.3163998268320039
ENSG00000205090,0.09980981709587082,-0.17178319781751208,0.16099546479234633,-1.0670064404552009,0.28596892766680104,
ENSG00000160075,43.32166295698216,-0.04935465550370287,0.012225695456703645,-4.036960979315128,5.414807088469414e-05,0.0015604954042391062
ENSG00000215014,3.4595831740543876,0.07976923238001103,0.04059320770974044,1.965088173134694,0.04940403321808438,0.18103731937022172
ENSG00000228594,0.2479561406499134,-0.2531825499351429,0.1185879444416198,-2.134977135553465,0.03276287781407881,0.13994888101562877
ENSG00000286989,0.06905005430873919,-0.37342145354120104,0.20747508900791783,-1.7998375386982013,0.07188629466790653,
ENSG00000272106,2.4787034643688477,-0.039334449115293,0.04048558320656365,-0.9715668146510972,0.3312660985470218,0.5483762885141998
ENSG00000197530,12.331497457129487,-0.0025883520771395017,0.021164160001237792,-0.12229883335734189,0.9026623559099346,0.9470465580270409
ENSG00000189409,0.7610836237890004,-0.13765674738418948,0.08614932359889083,-1.597885411441139,0.11006848136958133,0.2893736807487151
ENSG00000248333,8.01486734336053,-0.007947794667920616,0.02612478152723416,-0.3042243495753379,0.7609569751961509,0.8711217921517681
ENSG00000272004,0.14768871514525717,-0.2519830377106255,0.1530842704496479,-1.6460413403054834,0.09975524805620646,
