,power_analysis_key,donor_comb,lfc_correlation,target_name,depth_perc,n_cells,n_donors
13,split4_seed5435,donor_comb_13,0.38721999564974735,IRF1,100,405.0,3
14,split4_seed5435,donor_comb_14,0.39712159867280294,IRF1,100,457.0,4
0,split4_seed5435,donor_comb_0,0.0313357501418431,IRF2,100,57.0,1
1,split4_seed5435,donor_comb_1,0.38045434503093895,IRF2,100,9.0,1
2,split4_seed5435,donor_comb_2,-0.11683924244107308,IRF2,100,6.0,1
3,split4_seed5435,donor_comb_3,-0.01783026842370802,IRF2,100,27.0,1
4,split4_seed5435,donor_comb_4,0.24878754690896235,IRF2,100,66.0,2
5,split4_seed5435,donor_comb_5,0.21090725361330367,IRF2,100,15.0,2
6,split4_seed5435,donor_comb_6,0.0429817712690794,IRF2,100,84.0,2
7,split4_seed5435,donor_comb_7,-0.08632901967122603,IRF2,100,33.0,2
8,split4_seed5435,donor_comb_8,0.2172663495503486,IRF2,100,36.0,2
9,split4_seed5435,donor_comb_9,-0.024571445131029438,IRF2,100,63.0,2
10,split4_seed5435,donor_comb_10,0.17743994659858842,IRF2,100,72.0,3
11,split4_seed5435,donor_comb_11,-0.015601898114190493,IRF2,100,90.0,3
12,split4_seed5435,donor_comb_12,0.20099902175756082,IRF2,100,93.0,3
13,split4_seed5435,donor_comb_13,0.12492693455782472,IRF2,100,42.0,3
14,split4_seed5435,donor_comb_14,0.1370424757146605,IRF2,100,99.0,4
0,split4_seed5435,donor_comb_0,0.20174164595480207,KLF2,100,42.0,1
1,split4_seed5435,donor_comb_1,0.1519646995721011,KLF2,100,87.0,1
2,split4_seed5435,donor_comb_2,0.34371924231019724,KLF2,100,171.0,1
3,split4_seed5435,donor_comb_3,0.23292634678219037,KLF2,100,9.0,1
4,split4_seed5435,donor_comb_4,0.24189010875312036,KLF2,100,129.0,2
5,split4_seed5435,donor_comb_5,0.3770516148885732,KLF2,100,258.0,2
6,split4_seed5435,donor_comb_6,0.322591446030548,KLF2,100,51.0,2
7,split4_seed5435,donor_comb_7,0.4810197557271202,KLF2,100,180.0,2
8,split4_seed5435,donor_comb_8,0.3410078367541804,KLF2,100,96.0,2
9,split4_seed5435,donor_comb_9,0.40465854924566946,KLF2,100,213.0,2
10,split4_seed5435,donor_comb_10,0.4175402901866484,KLF2,100,300.0,3
11,split4_seed5435,donor_comb_11,0.49320745970656205,KLF2,100,222.0,3
12,split4_seed5435,donor_comb_12,0.3670854957428009,KLF2,100,138.0,3
13,split4_seed5435,donor_comb_13,0.4944344049239802,KLF2,100,267.0,3
14,split4_seed5435,donor_comb_14,0.5024047733645496,KLF2,100,309.0,4
0,split4_seed5435,donor_comb_0,0.42347922068885774,MED12,100,55.0,1
1,split4_seed5435,donor_comb_1,0.47902112337433544,MED12,100,49.0,1
2,split4_seed5435,donor_comb_2,0.3425703478577649,MED12,100,10.0,1
3,split4_seed5435,donor_comb_3,0.41098783348915996,MED12,100,28.0,1
4,split4_seed5435,donor_comb_4,0.5438276247185915,MED12,100,104.0,2
5,split4_seed5435,donor_comb_5,0.5171506079891096,MED12,100,59.0,2
6,split4_seed5435,donor_comb_6,0.5105457945049113,MED12,100,83.0,2
7,split4_seed5435,donor_comb_7,0.4608256075893881,MED12,100,38.0,2
8,split4_seed5435,donor_comb_8,0.5383660613856888,MED12,100,77.0,2
9,split4_seed5435,donor_comb_9,0.5095714922457547,MED12,100,65.0,2
10,split4_seed5435,donor_comb_10,0.5740566053026173,MED12,100,114.0,3
11,split4_seed5435,donor_comb_11,0.541332223094411,MED12,100,93.0,3
12,split4_seed5435,donor_comb_12,0.5764618222291333,MED12,100,132.0,3
13,split4_seed5435,donor_comb_13,0.5528896818083084,MED12,100,87.0,3
14,split4_seed5435,donor_comb_14,0.5895369382073439,MED12,100,142.0,4
0,split4_seed5435,donor_comb_0,0.49039680483410175,MYB,100,359.0,1
1,split4_seed5435,donor_comb_1,0.23586977359524433,MYB,100,117.0,1
2,split4_seed5435,donor_comb_2,0.23102334163248858,MYB,100,164.0,1
3,split4_seed5435,donor_comb_3,0.28628607946849693,MYB,100,141.0,1
4,split4_seed5435,donor_comb_4,0.5488801070246507,MYB,100,476.0,2
5,split4_seed5435,donor_comb_5,0.3305378233683473,MYB,100,281.0,2
6,split4_seed5435,donor_comb_6,0.5390229921489446,MYB,100,500.0,2
7,split4_seed5435,donor_comb_7,0.3641338055992448,MYB,100,305.0,2
8,split4_seed5435,donor_comb_8,0.346751735888406,MYB,100,258.0,2
9,split4_seed5435,donor_comb_9,0.5527761591578961,MYB,100,523.0,2
10,split4_seed5435,donor_comb_10,0.5860983743120552,MYB,100,640.0,3
11,split4_seed5435,donor_comb_11,0.5822068661027071,MYB,100,664.0,3
12,split4_seed5435,donor_comb_12,0.576840538979379,MYB,100,617.0,3
13,split4_seed5435,donor_comb_13,0.40863253082040735,MYB,100,422.0,3
14,split4_seed5435,donor_comb_14,0.6082943832477555,MYB,100,781.0,4
0,split4_seed5435,donor_comb_0,0.44149705147217794,PTEN,100,134.0,1
1,split4_seed5435,donor_comb_1,0.5059726575788072,PTEN,100,545.0,1
2,split4_seed5435,donor_comb_2,0.510115810544854,PTEN,100,157.0,1
3,split4_seed5435,donor_comb_3,0.41570667265235584,PTEN,100,161.0,1
4,split4_seed5435,donor_comb_4,0.6030887589785469,PTEN,100,679.0,2
5,split4_seed5435,donor_comb_5,0.6352305948340152,PTEN,100,702.0,2
6,split4_seed5435,donor_comb_6,0.5354414430810309,PTEN,100,295.0,2
7,split4_seed5435,donor_comb_7,0.5793913656244974,PTEN,100,318.0,2
8,split4_seed5435,donor_comb_8,0.6032434975328088,PTEN,100,706.0,2
9,split4_seed5435,donor_comb_9,0.5903266438331262,PTEN,100,291.0,2
10,split4_seed5435,donor_comb_10,0.6749415147065936,PTEN,100,836.0,3
11,split4_seed5435,donor_comb_11,0.6263548940714673,PTEN,100,452.0,3
12,split4_seed5435,donor_comb_12,0.6535197116629503,PTEN,100,840.0,3
13,split4_seed5435,donor_comb_13,0.6745296920353868,PTEN,100,863.0,3
14,split4_seed5435,donor_comb_14,0.6998484681445029,PTEN,100,997.0,4
0,split4_seed5435,donor_comb_0,0.33112391884570075,STAT5B,100,10.0,1
1,split4_seed5435,donor_comb_1,0.1989721641591363,STAT5B,100,5.0,1
2,split4_seed5435,donor_comb_2,0.2893054513749465,STAT5B,100,39.0,1
3,split4_seed5435,donor_comb_3,0.07791752003265894,STAT5B,100,6.0,1
4,split4_seed5435,donor_comb_4,0.3326230857253129,STAT5B,100,15.0,2
5,split4_seed5435,donor_comb_5,0.3332708996323224,STAT5B,100,44.0,2
6,split4_seed5435,donor_comb_6,0.237786106097655,STAT5B,100,16.0,2
7,split4_seed5435,donor_comb_7,0.307799090691322,STAT5B,100,45.0,2
8,split4_seed5435,donor_comb_8,0.14849057435730995,STAT5B,100,11.0,2
9,split4_seed5435,donor_comb_9,0.3983766085820765,STAT5B,100,49.0,2
10,split4_seed5435,donor_comb_10,0.4133661995169693,STAT5B,100,54.0,3
11,split4_seed5435,donor_comb_11,0.3827557087255825,STAT5B,100,55.0,3
12,split4_seed5435,donor_comb_12,0.27141552719311884,STAT5B,100,21.0,3
13,split4_seed5435,donor_comb_13,0.3325939249134577,STAT5B,100,50.0,3
14,split4_seed5435,donor_comb_14,0.397618437312162,STAT5B,100,60.0,4
0,split4_seed3214,donor_comb_0,0.04744836267457085,FOXK1,10,33.0,1
1,split4_seed3214,donor_comb_1,0.09778381791404676,FOXK1,10,66.0,1
2,split4_seed3214,donor_comb_2,0.07247625725051457,FOXK1,10,60.0,1
3,split4_seed3214,donor_comb_3,0.005642777227275777,FOXK1,10,9.0,1
4,split4_seed3214,donor_comb_4,0.1018844043974584,FOXK1,10,99.0,2
5,split4_seed3214,donor_comb_6,0.041832285864327724,FOXK1,10,42.0,2
6,split4_seed3214,donor_comb_7,0.07515547089251637,FOXK1,10,69.0,2
7,split4_seed3214,donor_comb_8,0.07299561008187208,FOXK1,10,75.0,2
8,split4_seed3214,donor_comb_9,0.09043962590276046,FOXK1,10,93.0,2
9,split4_seed3214,donor_comb_11,0.09228473653635982,FOXK1,10,102.0,3
10,split4_seed3214,donor_comb_12,0.08972036369971294,FOXK1,10,108.0,3
0,split4_seed3214,donor_comb_0,0.1342309642502109,GATA3,10,94.0,1
1,split4_seed3214,donor_comb_1,0.08355799034040898,GATA3,10,77.0,1
2,split4_seed3214,donor_comb_2,0.2558725683960002,GATA3,10,259.0,1
3,split4_seed3214,donor_comb_3,0.11003773169851529,GATA3,10,98.0,1
4,split4_seed3214,donor_comb_4,0.16329111021574205,GATA3,10,171.0,2
5,split4_seed3214,donor_comb_6,0.17315914216037223,GATA3,10,192.0,2
6,split4_seed3214,donor_comb_7,0.2721392093206007,GATA3,10,357.0,2
7,split4_seed3214,donor_comb_8,0.143656800296771,GATA3,10,175.0,2
8,split4_seed3214,donor_comb_9,0.2704059617218419,GATA3,10,353.0,2
9,split4_seed3214,donor_comb_11,0.29044400245648344,GATA3,10,451.0,3
10,split4_seed3214,donor_comb_12,0.19671063512475515,GATA3,10,269.0,3
0,split4_seed3214,donor_comb_0,0.12965060052889446,IRF1,10,60.0,1
1,split4_seed3214,donor_comb_1,0.20872420007729983,IRF1,10,337.0,1
2,split4_seed3214,donor_comb_2,0.08565014667743631,IRF1,10,35.0,1
3,split4_seed3214,donor_comb_3,0.22958599626153026,IRF1,10,48.0,1
4,split4_seed3214,donor_comb_4,0.3425968255067072,IRF1,10,397.0,2
5,split4_seed3214,donor_comb_6,0.22648336245444842,IRF1,10,108.0,2
6,split4_seed3214,donor_comb_7,0.2643808966731281,IRF1,10,83.0,2
7,split4_seed3214,donor_comb_8,0.21960734871101364,IRF1,10,385.0,2
8,split4_seed3214,donor_comb_9,0.1972080479291126,IRF1,10,95.0,2
9,split4_seed3214,donor_comb_11,0.2937648892601765,IRF1,10,143.0,3
10,split4_seed3214,donor_comb_12,0.3196583956299565,IRF1,10,445.0,3
0,split4_seed3214,donor_comb_0,0.08164360473535112,IRF2,10,68.0,1
1,split4_seed3214,donor_comb_1,0.05959663322044584,IRF2,10,11.0,1
2,split4_seed3214,donor_comb_2,0.008201155299966179,IRF2,10,9.0,1
3,split4_seed3214,donor_comb_3,0.05417174513613684,IRF2,10,31.0,1
4,split4_seed3214,donor_comb_4,0.09205540649288564,IRF2,10,79.0,2
5,split4_seed3214,donor_comb_6,0.07675648415350622,IRF2,10,99.0,2
6,split4_seed3214,donor_comb_7,0.033290825878132514,IRF2,10,40.0,2
7,split4_seed3214,donor_comb_8,0.06353160273036038,IRF2,10,42.0,2
8,split4_seed3214,donor_comb_9,0.06118208847079174,IRF2,10,77.0,2
9,split4_seed3214,donor_comb_11,0.06471418931282437,IRF2,10,108.0,3
10,split4_seed3214,donor_comb_12,0.08741744259125936,IRF2,10,110.0,3
0,split4_seed3214,donor_comb_0,0.08966945260098687,KLF2,10,46.0,1
1,split4_seed3214,donor_comb_1,0.10787821986902008,KLF2,10,96.0,1
2,split4_seed3214,donor_comb_2,0.309554621596406,KLF2,10,159.0,1
3,split4_seed3214,donor_comb_3,0.008252921578347911,KLF2,10,9.0,1
4,split4_seed3214,donor_comb_4,0.14093824839848404,KLF2,10,142.0,2
5,split4_seed3214,donor_comb_6,0.07752720336722567,KLF2,10,55.0,2
6,split4_seed3214,donor_comb_7,0.2952471294200659,KLF2,10,168.0,2
7,split4_seed3214,donor_comb_8,0.1048002924439992,KLF2,10,105.0,2
8,split4_seed3214,donor_comb_9,0.3125066548615985,KLF2,10,205.0,2
9,split4_seed3214,donor_comb_11,0.3003825396642949,KLF2,10,214.0,3
10,split4_seed3214,donor_comb_12,0.13517498272101372,KLF2,10,151.0,3
0,split4_seed3214,donor_comb_0,0.2639790773970325,MED12,10,51.0,1
1,split4_seed3214,donor_comb_1,0.22148855556931266,MED12,10,56.0,1
2,split4_seed3214,donor_comb_2,0.1114893543490634,MED12,10,9.0,1
3,split4_seed3214,donor_comb_3,0.20656708724917042,MED12,10,38.0,1
4,split4_seed3214,donor_comb_4,0.34206316382114466,MED12,10,107.0,2
5,split4_seed3214,donor_comb_6,0.3289205464805134,MED12,10,89.0,2
6,split4_seed3214,donor_comb_7,0.21542125558312286,MED12,10,47.0,2
7,split4_seed3214,donor_comb_8,0.28850600494111805,MED12,10,94.0,2
8,split4_seed3214,donor_comb_9,0.2797606783567333,MED12,10,60.0,2
9,split4_seed3214,donor_comb_11,0.326303553560977,MED12,10,98.0,3
10,split4_seed3214,donor_comb_12,0.372429246080544,MED12,10,145.0,3
0,split4_seed3214,donor_comb_0,0.44987021596633575,MYB,10,344.0,1
1,split4_seed3214,donor_comb_1,0.13165321018934106,MYB,10,121.0,1
2,split4_seed3214,donor_comb_2,0.16822334621853635,MYB,10,184.0,1
3,split4_seed3214,donor_comb_3,0.14455211461930723,MYB,10,124.0,1
4,split4_seed3214,donor_comb_4,0.47612324132216144,MYB,10,465.0,2
5,split4_seed3214,donor_comb_6,0.47608112438907335,MYB,10,468.0,2
6,split4_seed3214,donor_comb_7,0.22241033861188986,MYB,10,308.0,2
7,split4_seed3214,donor_comb_8,0.192007553800099,MYB,10,245.0,2
8,split4_seed3214,donor_comb_9,0.49689944180163115,MYB,10,528.0,2
9,split4_seed3214,donor_comb_11,0.5103782445421602,MYB,10,652.0,3
10,split4_seed3214,donor_comb_12,0.4947744422974619,MYB,10,589.0,3
0,split4_seed3214,donor_comb_0,0.3176467009845334,PTEN,10,152.0,1
1,split4_seed3214,donor_comb_1,0.40674550296472567,PTEN,10,543.0,1
2,split4_seed3214,donor_comb_2,0.3599622288562835,PTEN,10,159.0,1
3,split4_seed3214,donor_comb_3,0.30366565098592163,PTEN,10,194.0,1
4,split4_seed3214,donor_comb_4,0.4859431903398338,PTEN,10,695.0,2
5,split4_seed3214,donor_comb_6,0.42307681871030944,PTEN,10,346.0,2
6,split4_seed3214,donor_comb_7,0.44299449113513867,PTEN,10,353.0,2
7,split4_seed3214,donor_comb_8,0.4769864440436124,PTEN,10,737.0,2
8,split4_seed3214,donor_comb_9,0.4485432873996587,PTEN,10,311.0,2
9,split4_seed3214,donor_comb_11,0.5031583281975059,PTEN,10,505.0,3
10,split4_seed3214,donor_comb_12,0.5305894374012783,PTEN,10,889.0,3
0,split4_seed3214,donor_comb_0,0.061218221117334354,STAT5B,10,13.0,1
1,split4_seed3214,donor_comb_1,0.08484325097907723,STAT5B,10,6.0,1
2,split4_seed3214,donor_comb_2,0.20383835339654857,STAT5B,10,47.0,1
3,split4_seed3214,donor_comb_3,0.0466736443639023,STAT5B,10,5.0,1
4,split4_seed3214,donor_comb_4,0.09300775982734186,STAT5B,10,19.0,2
5,split4_seed3214,donor_comb_6,0.07842385742817458,STAT5B,10,18.0,2
6,split4_seed3214,donor_comb_7,0.20965783753186368,STAT5B,10,52.0,2
7,split4_seed3214,donor_comb_8,0.0845807715811291,STAT5B,10,11.0,2
8,split4_seed3214,donor_comb_9,0.20635506448956542,STAT5B,10,60.0,2
9,split4_seed3214,donor_comb_11,0.20640364135598585,STAT5B,10,65.0,3
10,split4_seed3214,donor_comb_12,0.10006132317829972,STAT5B,10,24.0,3
0,split4_seed5435,donor_comb_0,0.08662054309184573,FOXK1,50,26.0,1
1,split4_seed5435,donor_comb_1,0.23424188516303576,FOXK1,50,71.0,1
2,split4_seed5435,donor_comb_2,0.31194574171516837,FOXK1,50,60.0,1
3,split4_seed5435,donor_comb_3,0.04640108585807743,FOXK1,50,9.0,1
4,split4_seed5435,donor_comb_4,0.22756979657563448,FOXK1,50,97.0,2
5,split4_seed5435,donor_comb_5,0.359485306747786,FOXK1,50,131.0,2
6,split4_seed5435,donor_comb_6,0.06810473287995858,FOXK1,50,35.0,2
7,split4_seed5435,donor_comb_7,0.2396712232930009,FOXK1,50,69.0,2
8,split4_seed5435,donor_comb_8,0.2049625524873338,FOXK1,50,80.0,2
9,split4_seed5435,donor_comb_9,0.260813886328109,FOXK1,50,86.0,2
10,split4_seed5435,donor_comb_10,0.34280078144749077,FOXK1,50,157.0,3
11,split4_seed5435,donor_comb_11,0.22996016880027903,FOXK1,50,95.0,3
12,split4_seed5435,donor_comb_12,0.20659068208560824,FOXK1,50,106.0,3
13,split4_seed5435,donor_comb_13,0.34150134871291643,FOXK1,50,140.0,3
14,split4_seed5435,donor_comb_14,0.32518351806417456,FOXK1,50,166.0,4
0,split4_seed5435,donor_comb_0,0.22133732310781173,GATA3,50,95.0,1
1,split4_seed5435,donor_comb_1,0.22581971701153164,GATA3,50,70.0,1
2,split4_seed5435,donor_comb_2,0.3352314507705973,GATA3,50,247.0,1
3,split4_seed5435,donor_comb_3,0.20984346341984111,GATA3,50,98.0,1
4,split4_seed5435,donor_comb_4,0.29993491791386856,GATA3,50,165.0,2
5,split4_seed5435,donor_comb_5,0.3943428339422677,GATA3,50,317.0,2
6,split4_seed5435,donor_comb_6,0.2773498417453971,GATA3,50,193.0,2
7,split4_seed5435,donor_comb_7,0.37102476316562133,GATA3,50,345.0,2
8,split4_seed5435,donor_comb_8,0.28747805268904564,GATA3,50,168.0,2
9,split4_seed5435,donor_comb_9,0.36928012187378245,GATA3,50,342.0,2
10,split4_seed5435,donor_comb_10,0.4173836000701921,GATA3,50,412.0,3
11,split4_seed5435,donor_comb_11,0.3983435688628816,GATA3,50,440.0,3
12,split4_seed5435,donor_comb_12,0.3345277034315332,GATA3,50,263.0,3
13,split4_seed5435,donor_comb_13,0.4210342061578628,GATA3,50,415.0,3
14,split4_seed5435,donor_comb_14,0.4386453860285561,GATA3,50,510.0,4
0,split4_seed5435,donor_comb_0,0.18835621439647054,IRF1,50,52.0,1
1,split4_seed5435,donor_comb_1,0.2849813926824149,IRF1,50,325.0,1
2,split4_seed5435,donor_comb_2,0.07965710104607103,IRF1,50,38.0,1
3,split4_seed5435,donor_comb_3,0.2345076747461265,IRF1,50,42.0,1
4,split4_seed5435,donor_comb_4,0.33709408708428534,IRF1,50,377.0,2
5,split4_seed5435,donor_comb_5,0.3012211194775515,IRF1,50,363.0,2
6,split4_seed5435,donor_comb_6,0.2669672587328157,IRF1,50,94.0,2
7,split4_seed5435,donor_comb_7,0.2524904036200275,IRF1,50,80.0,2
8,split4_seed5435,donor_comb_8,0.376598960235833,IRF1,50,367.0,2
9,split4_seed5435,donor_comb_9,0.19897901824614678,IRF1,50,90.0,2
10,split4_seed5435,donor_comb_10,0.3415637298879234,IRF1,50,415.0,3
11,split4_seed5435,donor_comb_11,0.2842793028651663,IRF1,50,132.0,3
12,split4_seed5435,donor_comb_12,0.38080521510997317,IRF1,50,419.0,3
13,split4_seed5435,donor_comb_13,0.3820058492950341,IRF1,50,405.0,3
14,split4_seed5435,donor_comb_14,0.3883754106512995,IRF1,50,457.0,4
0,split4_seed5435,donor_comb_0,0.07144701387259961,IRF2,50,57.0,1
1,split4_seed5435,donor_comb_1,0.394651774490939,IRF2,50,9.0,1
2,split4_seed5435,donor_comb_2,-0.06702275039093487,IRF2,50,6.0,1
3,split4_seed5435,donor_comb_3,0.010967120855322747,IRF2,50,27.0,1
4,split4_seed5435,donor_comb_4,0.29101624249127983,IRF2,50,66.0,2
5,split4_seed5435,donor_comb_5,0.23860694814810698,IRF2,50,15.0,2
6,split4_seed5435,donor_comb_6,0.060643814949535295,IRF2,50,84.0,2
7,split4_seed5435,donor_comb_7,-0.05710812377858131,IRF2,50,33.0,2
8,split4_seed5435,donor_comb_8,0.255623715164011,IRF2,50,36.0,2
9,split4_seed5435,donor_comb_9,-0.007421714236972103,IRF2,50,63.0,2
10,split4_seed5435,donor_comb_10,0.21690585817529415,IRF2,50,72.0,3
11,split4_seed5435,donor_comb_11,-0.0061637640252460175,IRF2,50,90.0,3
12,split4_seed5435,donor_comb_12,0.24408800124205673,IRF2,50,93.0,3
13,split4_seed5435,donor_comb_13,0.1617993868955171,IRF2,50,42.0,3
14,split4_seed5435,donor_comb_14,0.17129218798619508,IRF2,50,99.0,4
0,split4_seed5435,donor_comb_0,0.17752512626839997,KLF2,50,42.0,1
1,split4_seed5435,donor_comb_1,0.17465125207377405,KLF2,50,87.0,1
2,split4_seed5435,donor_comb_2,0.3455483914250947,KLF2,50,171.0,1
3,split4_seed5435,donor_comb_3,0.1755014536675441,KLF2,50,9.0,1
4,split4_seed5435,donor_comb_4,0.2572251795009498,KLF2,50,129.0,2
5,split4_seed5435,donor_comb_5,0.3833787453496897,KLF2,50,258.0,2
6,split4_seed5435,donor_comb_6,0.25649300170836653,KLF2,50,51.0,2
7,split4_seed5435,donor_comb_7,0.458123392727358,KLF2,50,180.0,2
8,split4_seed5435,donor_comb_8,0.31477020123215216,KLF2,50,96.0,2
9,split4_seed5435,donor_comb_9,0.40130589970572894,KLF2,50,213.0,2
10,split4_seed5435,donor_comb_10,0.42401204837605827,KLF2,50,300.0,3
11,split4_seed5435,donor_comb_11,0.4698160640795372,KLF2,50,222.0,3
12,split4_seed5435,donor_comb_12,0.3409877774805363,KLF2,50,138.0,3
13,split4_seed5435,donor_comb_13,0.478844562995087,KLF2,50,267.0,3
14,split4_seed5435,donor_comb_14,0.4900760248789115,KLF2,50,309.0,4
0,split4_seed5435,donor_comb_0,0.3977455169554201,MED12,50,55.0,1
1,split4_seed5435,donor_comb_1,0.4343201115603636,MED12,50,49.0,1
2,split4_seed5435,donor_comb_2,0.27678924255121995,MED12,50,10.0,1
3,split4_seed5435,donor_comb_3,0.36703528108777855,MED12,50,28.0,1
4,split4_seed5435,donor_comb_4,0.5180040884048964,MED12,50,104.0,2
5,split4_seed5435,donor_comb_5,0.46198439188910667,MED12,50,59.0,2
6,split4_seed5435,donor_comb_6,0.48597852969269006,MED12,50,83.0,2
7,split4_seed5435,donor_comb_7,0.4028919369080525,MED12,50,38.0,2
8,split4_seed5435,donor_comb_8,0.49331983809780333,MED12,50,77.0,2
9,split4_seed5435,donor_comb_9,0.46834690306199983,MED12,50,65.0,2
10,split4_seed5435,donor_comb_10,0.5353159443374338,MED12,50,114.0,3
11,split4_seed5435,donor_comb_11,0.5054896219174994,MED12,50,93.0,3
12,split4_seed5435,donor_comb_12,0.5513398606770009,MED12,50,132.0,3
13,split4_seed5435,donor_comb_13,0.4993603205358952,MED12,50,87.0,3
14,split4_seed5435,donor_comb_14,0.5517957123080041,MED12,50,142.0,4
0,split4_seed5435,donor_comb_0,0.5061293015845082,MYB,50,359.0,1
1,split4_seed5435,donor_comb_1,0.20541202153281413,MYB,50,117.0,1
2,split4_seed5435,donor_comb_2,0.22957744699339477,MYB,50,164.0,1
3,split4_seed5435,donor_comb_3,0.25248582770953915,MYB,50,141.0,1
4,split4_seed5435,donor_comb_4,0.5552059848416777,MYB,50,476.0,2
5,split4_seed5435,donor_comb_5,0.30330907379622546,MYB,50,281.0,2
6,split4_seed5435,donor_comb_6,0.549756291509506,MYB,50,500.0,2
7,split4_seed5435,donor_comb_7,0.3531355372150483,MYB,50,305.0,2
8,split4_seed5435,donor_comb_8,0.30555155301738407,MYB,50,258.0,2
9,split4_seed5435,donor_comb_9,0.57151588881263,MYB,50,523.0,2
10,split4_seed5435,donor_comb_10,0.5977577236625353,MYB,50,640.0,3
11,split4_seed5435,donor_comb_11,0.5980661707483215,MYB,50,664.0,3
12,split4_seed5435,donor_comb_12,0.580943570962637,MYB,50,617.0,3
13,split4_seed5435,donor_comb_13,0.38225563429018644,MYB,50,422.0,3
14,split4_seed5435,donor_comb_14,0.6179765626409568,MYB,50,781.0,4
0,split4_seed5435,donor_comb_0,0.4192255097140522,PTEN,50,134.0,1
1,split4_seed5435,donor_comb_1,0.5033730703964455,PTEN,50,545.0,1
2,split4_seed5435,donor_comb_2,0.49003493688749045,PTEN,50,157.0,1
3,split4_seed5435,donor_comb_3,0.4140860176469433,PTEN,50,161.0,1
4,split4_seed5435,donor_comb_4,0.6010636009318827,PTEN,50,679.0,2
5,split4_seed5435,donor_comb_5,0.6240692208502131,PTEN,50,702.0,2
6,split4_seed5435,donor_comb_6,0.5264806983970421,PTEN,50,295.0,2
7,split4_seed5435,donor_comb_7,0.5662503866769547,PTEN,50,318.0,2
8,split4_seed5435,donor_comb_8,0.6039151174227768,PTEN,50,706.0,2
9,split4_seed5435,donor_comb_9,0.5684424144766217,PTEN,50,291.0,2
10,split4_seed5435,donor_comb_10,0.6698988294917475,PTEN,50,836.0,3
11,split4_seed5435,donor_comb_11,0.6137307270332635,PTEN,50,452.0,3
12,split4_seed5435,donor_comb_12,0.65669817872362,PTEN,50,840.0,3
13,split4_seed5435,donor_comb_13,0.6681079720231248,PTEN,50,863.0,3
14,split4_seed5435,donor_comb_14,0.6980619056978495,PTEN,50,997.0,4
0,split4_seed5435,donor_comb_0,0.2747582210971023,STAT5B,50,10.0,1
1,split4_seed5435,donor_comb_1,0.16484389921012368,STAT5B,50,5.0,1
2,split4_seed5435,donor_comb_2,0.2837348296178673,STAT5B,50,39.0,1
3,split4_seed5435,donor_comb_3,0.04522490006656018,STAT5B,50,6.0,1
4,split4_seed5435,donor_comb_4,0.28338065130683043,STAT5B,50,15.0,2
5,split4_seed5435,donor_comb_5,0.3195213329215936,STAT5B,50,44.0,2
6,split4_seed5435,donor_comb_6,0.18441448845974528,STAT5B,50,16.0,2
7,split4_seed5435,donor_comb_7,0.28337340860646704,STAT5B,50,45.0,2
8,split4_seed5435,donor_comb_8,0.10468781692004397,STAT5B,50,11.0,2
9,split4_seed5435,donor_comb_9,0.3774376407408053,STAT5B,50,49.0,2
10,split4_seed5435,donor_comb_10,0.3897829174169876,STAT5B,50,54.0,3
11,split4_seed5435,donor_comb_11,0.3474090309773238,STAT5B,50,55.0,3
12,split4_seed5435,donor_comb_12,0.21508908381873032,STAT5B,50,21.0,3
13,split4_seed5435,donor_comb_13,0.30121539320657403,STAT5B,50,50.0,3
14,split4_seed5435,donor_comb_14,0.3583852653302395,STAT5B,50,60.0,4
0,split5_seed5435,donor_comb_0,0.11356118556813107,FOXK1,10,42.0,1
1,split5_seed5435,donor_comb_1,0.1892951490919893,FOXK1,10,84.0,1
2,split5_seed5435,donor_comb_2,0.19752980527003183,FOXK1,10,66.0,1
3,split5_seed5435,donor_comb_3,0.002441089800127764,FOXK1,10,10.0,1
4,split5_seed5435,donor_comb_4,0.1773625081518965,FOXK1,10,126.0,2
5,split5_seed5435,donor_comb_5,0.2607377283243525,FOXK1,10,150.0,2
6,split5_seed5435,donor_comb_6,0.047202322356319944,FOXK1,10,52.0,2
7,split5_seed5435,donor_comb_7,0.09569833607739035,FOXK1,10,76.0,2
8,split5_seed5435,donor_comb_8,0.10298946421292493,FOXK1,10,94.0,2
9,split5_seed5435,donor_comb_9,0.18626315361909584,FOXK1,10,108.0,2
10,split5_seed5435,donor_comb_10,0.25091237173710473,FOXK1,10,192.0,3
11,split5_seed5435,donor_comb_11,0.12214468618836094,FOXK1,10,118.0,3
12,split5_seed5435,donor_comb_12,0.1274629925090218,FOXK1,10,136.0,3
13,split5_seed5435,donor_comb_13,0.18824203760978678,FOXK1,10,160.0,3
14,split5_seed5435,donor_comb_14,0.1965866646979091,FOXK1,10,202.0,4
0,split5_seed5435,donor_comb_0,0.13991519449272075,GATA3,10,117.0,1
1,split5_seed5435,donor_comb_1,0.12361210301346791,GATA3,10,92.0,1
2,split5_seed5435,donor_comb_2,0.2593280287782322,GATA3,10,300.0,1
3,split5_seed5435,donor_comb_3,0.1280511285102358,GATA3,10,120.0,1
4,split5_seed5435,donor_comb_4,0.19265842603830496,GATA3,10,209.0,2
5,split5_seed5435,donor_comb_5,0.2868512196824987,GATA3,10,392.0,2
6,split5_seed5435,donor_comb_6,0.18803366417046632,GATA3,10,237.0,2
7,split5_seed5435,donor_comb_7,0.2821262646129969,GATA3,10,420.0,2
