gene_id,gene_name,gene_biotype,DonorA_NTC1_cpm,DonorA_NTC1_count,DonorA_NFKB2-3_cpm,DonorA_NFKB2-3_count,DonorA_MED24-3_cpm,DonorA_MED24-3_count,DonorA_GATA3-3_cpm,DonorA_GATA3-3_count,DonorA_CYB5R4-3_cpm,DonorA_CYB5R4-3_count,DonorA_KDM1A-3_cpm,DonorA_KDM1A-3_count,DonorA_ELOB-3_cpm,DonorA_ELOB-3_count,DonorA_MEN1-3_cpm,DonorA_MEN1-3_count,DonorA_NTC2_cpm,DonorA_NTC2_count
ENSG00000135976,ANKRD36,protein_coding,81.492075316711,455.33,58.97540289408223,437.83,69.77152925589486,451.17,114.66830928052666,422.92,131.38576276166955,63.92,191.36833617883823,291.92,229.3662293602648,570.67,189.1906042958853,184.75,59.775558356640936,401.17
ENSG00000135999,EPC2,protein_coding,29.172706117813217,163.0,24.11117812402238,179.0,34.949942619926496,226.0,51.78673761605172,191.0,30.832078245072637,15.0,51.78849876037346,79.0,32.957805399866324,82.0,48.129680118574335,47.0,28.16157870579838,189.0
ENSG00000136002,ARHGEF4,protein_coding,0.2684604857467474,1.5,0.0,0.0,0.0,0.0,0.1355673759582505,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745015309677205,0.5
ENSG00000136003,ISCU,protein_coding,95.30347244009532,532.5,126.41531100220674,938.5,93.17407269250316,602.5,103.57347523210343,382.0,129.4947286293051,63.0,91.7770864107884,140.0,74.75794883384312,186.0,133.63666501008404,130.5,95.43646116965007,640.5
ENSG00000136010,ALDH1L2,protein_coding,1.252815600151488,7.0,1.0775945530289333,8.0,2.165040693269783,14.0,1.3556737595825057,5.0,8.221887532019371,4.0,3.2777530860995863,5.0,4.823093473151169,12.0,5.120178736018547,5.0,0.4470091858063235,3.0
ENSG00000136011,STAB2,protein_coding,0.0,0.0,0.1346993191286166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136014,USP44,protein_coding,7.6958672580734255,43.0,7.677861190331149,57.0,6.49512207980935,42.0,14.37014185157456,53.0,6.166415649014528,3.0,28.844227157676357,44.0,10.851960314590132,27.0,3.0721072416111275,3.0,4.917101043869558,33.0
ENSG00000136021,SCYL2,protein_coding,56.37670200681696,315.0,47.683558971530296,354.0,64.48728350667854,417.0,99.09975182548116,365.5,147.99397557634867,72.0,136.35452838174277,208.0,116.7590544958679,290.5,136.19675437809332,133.0,49.9160257483728,335.0
ENSG00000136026,CKAP4,protein_coding,27.025022231839237,151.0,23.437681528379297,174.0,41.9090019911508,271.0,21.148510649487086,78.0,125.38378486329542,61.0,28.18867654045644,43.0,20.9000717169884,52.0,50.17775161298175,49.0,26.969554210314858,181.0
ENSG00000136040,PLXNC1,protein_coding,40.71650700492336,227.5,30.84614408045321,229.0,70.59579117697542,456.5,74.2909220251213,274.0,61.664156490145274,30.0,48.51074567427388,74.0,33.761654312058184,84.0,48.129680118574335,47.0,34.27070424515147,230.0
ENSG00000136044,APPL2,protein_coding,13.780971601666366,77.0,12.661735998089966,94.0,19.021428948013096,123.0,24.944397176318105,92.0,18.499246947043584,9.0,20.322069133817436,31.0,21.703920629180264,54.0,25.600893680092728,25.0,14.900306193544116,100.0
ENSG00000136045,PWP1,protein_coding,140.0468867312199,782.5,129.91749329955076,964.5,137.40276114072876,888.5,149.66638305790863,552.0,119.21736921428088,58.0,99.64369381742742,152.0,96.4618694630234,240.0,106.49971770918576,104.0,130.82468837931734,878.0
ENSG00000136048,DRAM1,protein_coding,12.17020868718588,68.0,10.371847572903482,77.0,7.113705135029288,46.0,14.912411355407562,55.0,49.331325192116225,24.0,18.35541728215768,28.0,22.105845085276194,55.0,19.456679196870475,19.0,8.195168406449264,55.0
ENSG00000136051,WASHC4,protein_coding,75.34790966625377,421.0,55.226720842732824,410.0,90.62241758972092,586.0,110.89411353384897,409.0,94.55170661822277,46.0,100.29924443464732,153.0,106.9119053215176,266.0,136.19675437809332,133.0,62.43228295094985,419.0
ENSG00000136052,SLC41A2,protein_coding,13.601997944501868,76.0,11.98823940244688,89.0,16.70174249093833,108.0,18.166028378405574,67.0,20.554718830048422,10.0,26.22202468879669,40.0,70.13581758873993,174.5,38.91335839374095,38.0,12.96326638838338,87.0
ENSG00000136059,VILL,protein_coding,1.9687102288094809,11.0,3.300133318651108,24.5,1.3918118742448606,9.0,1.0845390076660046,4.0,2.055471883004843,1.0,1.9666518516597515,3.0,0.4019244560959307,1.0,1.0240357472037092,1.0,2.0860428670961766,14.0
ENSG00000136068,FLNB,protein_coding,16.823523773462835,94.0,29.431801229602737,218.5,23.428833216455153,151.5,10.845390076660046,40.0,66.80283619765738,32.5,14.42211357883818,22.0,11.253884770686062,28.0,16.384571955259347,16.0,20.487921016123163,137.5
ENSG00000136098,NEK3,protein_coding,12.528156001514878,70.0,10.77594553028933,80.0,11.753078049178823,76.0,27.11347519165011,100.0,18.499246947043584,9.0,38.67748641597512,59.0,20.9000717169884,52.0,18.432643449666763,18.0,12.96326638838338,87.0
ENSG00000136099,PCDH8,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136100,VPS36,protein_coding,86.04158568183254,480.75,60.277945310055955,447.5,86.06036755747388,556.5,125.94209226521475,464.5,113.05095356526635,55.0,131.76567406120336,201.0,96.4618694630234,240.0,118.78814667563026,116.0,65.03983653482008,436.5
ENSG00000136104,RNASEH2B,protein_coding,78.30097500946799,437.5,70.78449220208805,525.5,61.16239958487137,395.5,92.05024827565212,339.5,68.85830808066223,33.5,69.48836542531122,106.0,81.38970235942598,202.5,34.305197531324254,33.5,68.91391614514154,462.5
ENSG00000136108,CKAP2,protein_coding,63.17770097906789,353.0,38.92810322817021,289.0,32.16631887143678,208.0,90.28787238819488,333.0,82.2188753201937,40.0,105.54364937240666,161.0,106.9119053215176,266.0,66.5623235682411,65.0,49.02200737676014,329.0
ENSG00000136110,CNMD,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136111,TBC1D4,protein_coding,170.20394796343786,951.0,121.4987858540122,902.0,162.14608334952626,1048.5,267.3388653896701,986.0,104.82906603324696,51.0,201.9095901037345,308.0,77.1694955704187,192.0,151.55729058614898,148.0,141.5529088386691,950.0
ENSG00000136114,THSD1,protein_coding,1.9239668145183564,10.75,1.3469931912861663,10.0,2.8609466303922133,18.5,1.7623758874572573,6.5,3.083207824507264,1.5,2.622202468879669,4.0,2.4115467365755845,6.0,1.5360536208055635,1.5,1.9370398051607352,13.0
ENSG00000136122,BORA,protein_coding,43.49059869097308,243.0,29.633850208295662,220.0,27.83623748489721,180.0,39.58567377980916,146.0,41.10943766009685,20.0,41.955239502074704,64.0,55.06365048514253,137.0,36.865286899333526,36.0,29.502606263217352,198.0
ENSG00000136141,LRCH1,protein_coding,19.508128630930308,109.0,15.625121018919533,116.0,20.103949294647983,130.0,30.095957462731626,111.0,22.610190713053267,11.0,39.98858765041495,61.0,19.292373892604676,48.0,25.600893680092728,25.0,19.817407237413676,133.0
ENSG00000136143,SUCLA2,protein_coding,42.416756747986085,237.0,33.27073182476831,247.0,42.45026216446825,274.5,56.66716315054873,209.0,53.44226895812591,26.0,66.86616295643155,102.0,80.38489121918616,200.0,78.85075253468561,77.0,36.65475323611853,246.0
ENSG00000136144,RCBTB1,protein_coding,22.908628117055777,128.0,17.780310124977397,132.0,22.423635751722756,145.0,44.73723406622268,165.0,51.386797075121066,25.0,92.43263702800832,141.0,56.87231053757421,141.5,90.1151457539264,88.0,22.648465414187054,152.0
ENSG00000136146,MED4,protein_coding,128.50308584410976,718.0,111.5310362384946,828.0,128.04669243052717,828.0,163.49425540565016,603.0,119.21736921428088,58.0,137.6656296161826,210.0,109.7253765141891,273.0,159.74957656377865,156.0,124.11955059222248,833.0
ENSG00000136147,PHF11,protein_coding,78.03251452372123,436.0,66.00266637302217,490.0,57.8375156630642,374.0,78.62907805578533,290.0,59.60868460714044,29.0,111.44360492738592,170.0,80.38489121918616,200.0,88.06707425951899,86.0,76.58757383481675,514.0
ENSG00000136149,RPL13AP25,processed_pseudogene,42.550986990859464,237.75,41.4415925231102,307.66,40.25893169135162,260.33,61.886507124941375,228.25,99.85482407637524,48.58,70.4716913511411,107.5,69.86652820315565,173.83,76.62859496325356,74.83,39.658654964737025,266.16
ENSG00000136152,COG3,protein_coding,30.067574403635707,168.0,20.743695145806964,154.0,35.259234147536475,228.0,59.64964542163025,220.0,121.27284109728572,59.0,112.75470616182577,172.0,72.34640209726754,180.0,119.81218242283396,117.0,26.67154808644397,179.0
ENSG00000136153,LMO7,protein_coding,3.7584468004544633,21.0,3.502182297344033,26.0,4.484727150344551,29.0,10.167553196868791,37.5,23.63792665455569,11.5,17.372091356327804,26.5,13.06254482311775,32.5,8.192285977629673,8.0,3.4270704245151467,23.0
ENSG00000136155,SCEL,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136156,ITM2B,protein_coding,208.23585011089372,1163.5,176.05201010110198,1307.0,192.6886217010107,1246.0,261.37390084750706,964.0,320.65361374875545,156.0,320.5642518205395,489.0,273.71055460132885,681.0,496.1453195201971,484.5,210.98833570058468,1416.0
ENSG00000136158,SPRY2,protein_coding,0.0,0.0,0.0,0.0,0.1546457638049845,1.0,0.2711347519165011,1.0,4.110943766009686,2.0,0.6555506172199173,1.0,1.2057733682877922,3.0,11.264393219240802,11.0,0.1490030619354411,1.0
ENSG00000136159,NUDT15,protein_coding,20.5819705739173,115.0,15.22102306153368,113.0,15.928513671913406,103.0,24.673262424401603,91.0,53.44226895812591,26.0,22.944271602697103,35.0,25.723165190139568,64.0,17.408607702463055,17.0,20.41341948515544,137.0
ENSG00000136160,EDNRB,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.2711347519165011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372507654838602,0.25
ENSG00000136161,RCBTB2,protein_coding,26.84604857467474,150.0,10.506546892032098,78.0,19.17607471181808,124.0,27.384609943566613,101.0,43.1649095431017,21.0,66.21061233921164,101.0,50.24055701199135,125.0,224.2638286376123,219.0,27.267560334185735,183.0
ENSG00000136167,LCP1,protein_coding,605.8258295018267,3385.0,735.1888838039896,5458.0,694.9780625396004,4494.0,531.4241137563422,1960.0,228.1573790135375,111.0,302.8643851556018,462.0,326.36265834989575,812.0,323.59529611637214,316.0,644.8852520565894,4328.0
ENSG00000136169,SETDB2,protein_coding,13.601997944501868,76.0,10.10244893464625,75.0,14.69134756147353,95.0,27.384609943566613,101.0,16.443775064038743,8.0,26.22202468879669,40.0,25.32124073404364,63.0,18.432643449666763,18.0,14.751303131608676,99.0
ENSG00000136193,SCRN1,protein_coding,1.0738419429869897,6.0,0.4040979573858499,3.0,1.3918118742448606,9.0,0.8134042557495034,3.0,6.166415649014528,3.0,0.6555506172199173,1.0,2.4115467365755845,6.0,2.0480714944074183,2.0,0.1490030619354411,1.0
